run_id,created_at,store_number,promotion_id,promotion_name,source_report,exported_file,row_count,column_count,checksum_md5,qa_status,notes
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.971939+00:00,772,,,PROMO_ORDER_PLAN.csv,PROMO_ORDER_PLAN.csv,100,21,253c9a24ac0aa690802e9d7d8303f6b3,PASS,advisory_non_production
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.972958+00:00,772,,,PROMO_ERROR_RATE_DASHBOARD.csv,PROMO_ERROR_RATE_DASHBOARD.csv,47,24,8befd392d526d3770d53726d18b49ac0,PASS,advisory_non_production
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.973788+00:00,772,,,PROMO_RELEASE_GATE_SUMMARY.csv,PROMO_RELEASE_GATE_SUMMARY.csv,1,17,fdd93dd285e308ed27c8d7c128e93ac1,PASS,advisory_non_production
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.974616+00:00,772,,,PROMO_MANAGER_SUMMARY.csv,PROMO_MANAGER_SUMMARY.csv,1,23,cd3f4fdf336deb8f9280fec0913e1d8a,PASS,advisory_non_production
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.974984+00:00,772,,,PROMO_BUYER_ACTION_PACK.xlsx,PROMO_BUYER_ACTION_PACK.xlsx,0,0,9db8383e0d00f8ee194ede6193f29ad5,PASS,advisory_non_production
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.978255+00:00,772,,,PROMO_SHADOW_TOP_100_REVIEW.xlsx,PROMO_SHADOW_TOP_100_REVIEW.xlsx,0,0,68d8e936c086880f7c775f181aa2c5a5,PASS,advisory_non_production
phase5y01-772-20260623T062057Z,2026-06-23T06:21:03.979032+00:00,772,,,PROMO_REPORT_QA_SUMMARY.csv,PROMO_REPORT_QA_SUMMARY.csv,16,7,ff5aaadc636864200917c3159e9baafa,PASS,advisory_non_production
