store_number,promotion_id,sku_number,department,adjacent_confidence_raw,adjacent_confidence_calibrated,adjacent_path_use_policy,adjacent_path_use_reason,new_line_flag,weak_history_flag,model_expected_units_total_promo,adjacent_expected_units,actual_units_sold_promo
772,772|192069|2026-03-05|2026-03-18|772-192069-20260305|Allocation Report - OP21 FEMALE FOUNDERS,192069,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.8684,0.0
772,772|88128|2026-03-26|2026-04-08|772-88128-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,88128,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,2.5571,0.0
772,772|97709|2026-03-24|2026-04-22|772-97709-20260324|Allocation Report - New Line 26 WK38,97709,HAIRCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.018,1.4561,0.0
772,772|31838|2026-01-22|2026-02-04|772-31838-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,31838,HAIRCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.002,1.2083,0.0
772,772|197366|2026-02-19|2026-03-04|772-197366-20260219|Allocation Report - WK34&35 AUTUMN PART 1,197366,HAIR ACC BRUSHES,0.7307,0.3028,USE_FOR_NEW_LINE_CONTEXT_ONLY,"Adjacent path provides analogy context only, not order quantity",NO,YES,0.933,2.3333,3.0
772,772|560417|2025-12-11|2025-12-24|772-560417-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,560417,BEAUTY ACCESSORIES,0.9236,0.402,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.05,1.0833,1.0
772,772|199535|2026-03-19|2026-03-25|772-199535-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,199535,FRAGRANCE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.002,0.1111,0.0
772,772|60950|2026-04-09|2026-04-22|772-60950-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,60950,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,2.0,0.0
772,772|668988|2026-02-05|2026-02-18|772-668988-20260205|Allocation Report - WK32&33 BEAUTY BOX,668988,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3333,0.0
772,772|618447|2026-03-19|2026-03-25|772-618447-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,618447,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.037,0.047,0.0
