sku_number,selected_demand_units,total_expected_demand_units,order_units,raw_stock_gap_units,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,expected_units_total_promo,demand_evidence_label,demand_evidence_class,feature_signal_max,feature_exceeds_final_by
92159,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
193174,1,1,1,1,0.0,6.25e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,6.25e-08,0.0
47656,1,1,1,1,0.0010733333333333,0.5454545454545454,0.5455,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5455,0.0
95890,1,1,1,1,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
91879,1,1,0,0,0.0147,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0147,0.0
22926,1,2,0,0,0.0602,0.625,0.625,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.625,0.0
94887,1,1,0,0,0.0031733333333333,0.50000025,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.50000025,0.0
974374,1,1,1,1,0.0010733333333333,0.4666666666666667,0.4667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4667,0.0
195950,1,1,0,0,0.0,0.4444444444444444,0.4444,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4444444444444444,0.0
95860,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167546,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
92140,1,1,1,1,0.0041533333333333,0.0623,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0623,0.0
53929,1,1,1,1,0.0010733333333333,0.875,0.875,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.0
916749,1,1,1,1,0.0,0.1818181818181818,0.1818,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.1818181818181818,0.0
92180,1,1,1,1,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
90992,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
87597,1,1,1,1,0.0,0.3571428571428571,0.3571,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.3571428571428571,0.0
91047,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167111,1,1,0,0,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
167584,1,1,1,1,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
668319,1,1,0,0,0.0,5.5555555555555555e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5.5555555555555555e-08,0.0
88303,3,3,0,0,0.0021,0.0315,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0315,0.0
92150,1,1,1,1,0.0052266666666666,0.0784,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0784,0.0
199736,1,1,1,1,0.0110294117647058,0.750000125,0.75,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.750000125,0.0
91072,1,1,1,1,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
269875,1,1,1,1,0.0031733333333333,1.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
15270,1,1,1,1,0.0010733333333333,0.75,0.75,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.0
91053,1,1,0,0,0.0147,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0147,0.0
95881,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
30160,1,1,1,1,0.0021,1.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
13563,1,1,1,1,0.0,0.4285714285714285,0.4286,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4286,0.0
307416,1,1,1,1,0.0021,0.4,0.4,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4,0.0
91865,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
34101,1,1,1,1,0.0010733333333333,0.5263157894736842,0.5263,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5263157894736842,0.0
186400,1,1,1,1,0.0010733333333333,0.125,0.125,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.125,0.0
30163,1,1,1,1,0.0010733333333333,0.25,0.25,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.25,0.0
185142,1,1,0,0,0.0052266666666666,0.6190476190476191,0.55,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6190476190476191,0.0
298077,1,1,1,1,0.0,0.7272727272727272,0.8889,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.0
38424,5,5,1,1,0.0021,1.01575,2.0,5,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,2.0,0.0
542027,1,1,0,0,0.0010733333333333,0.3684210526315789,0.3684,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.3684210526315789,0.0
97851,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
90991,1,1,1,1,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
189835,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
53686,1,1,0,0,0.0,7.142857142857142e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.142857142857142e-08,0.0
167585,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
97122,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
199902,1,1,0,0,0.0010733333333333,0.8333333333333334,0.8333,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.0
91031,3,3,0,0,0.0021,0.0315,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0315,0.0
97198,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
668194,1,1,0,0,0.0,0.2222222222222222,0.2222,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.2222222222222222,0.0
195074,1,1,0,0,0.0,0.375,0.375,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.375,0.0
97125,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
97127,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
97200,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
56951,1,1,0,0,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
97848,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
97850,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
94528,1,1,0,0,0.0010733333333333,2.5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0010733333333333,0.0
97203,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
97195,2,2,0,0,0.0104066666666666,0.1561,0.0,2,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.1561,0.0
199719,1,1,0,0,0.0041533333333333,0.50000025,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.50000025,0.0
94544,1,1,0,0,0.0021,0.50000025,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.50000025,0.0
197170,1,1,0,0,0.0,0.1428571428571428,0.1429,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.1429,0.0
193317,1,1,0,0,0.0010733333333333,0.4285714285714285,0.4286,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4286,0.0
72013,1,1,0,0,0.0031733333333333,0.6923076923076922,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6923076923076922,0.0
94538,1,1,0,0,0.0,2.5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,2.5e-07,0.0
91020,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
91064,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167136,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
16736,1,1,0,0,0.0,0.5,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
167137,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
97130,1,1,0,0,0.0,2.5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,2.5e-07,0.0
167143,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167147,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
97852,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
97982,1,1,0,0,0.0,5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5e-07,0.0
88333,1,1,1,1,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
96453,1,1,0,0,0.0021,0.5,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
93846,1,1,0,0,0.0,0.25,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.25,0.0
192992,1,1,0,0,0.0,0.2857142857142857,0.2857,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.2857142857142857,0.0
94284,1,1,0,0,0.0010733333333333,1.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
91928,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
97121,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
93849,1,1,0,0,0.0021,0.2222222777777777,0.6667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6667,0.0
97123,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
668756,1,1,0,0,0.0,0.5,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
94527,1,1,0,0,0.0021,0.50000025,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.50000025,0.0
94174,1,1,0,0,0.0010733333333333,0.00805,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.00805,0.0
91881,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
60548,1,1,0,0,0.0052266666666666,0.6956521739130435,0.6957,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6957,0.0
95101,1,1,0,0,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
90791,1,1,0,0,0.0021,0.01575,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.01575,0.0
95883,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
46887,1,1,0,0,0.0301,0.8260869565217391,0.8261,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8261,0.0
97194,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
90350,1,1,0,0,0.0,6.25e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,6.25e-08,0.0
67964,1,1,0,0,0.0,0.5625,0.5625,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5625,0.0
196233,1,1,0,0,0.0,0.375,0.25,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.375,0.0
88250,1,1,0,0,0.0052266666666666,0.0784,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0784,0.0
653594,1,1,0,0,0.0,0.6666666666666666,0.6667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6667,0.0
87749,1,1,0,0,0.0,0.50000025,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.50000025,0.0
192005,1,1,0,0,0.0010733333333333,1.6666666666666665e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0010733333333333,0.0
88324,1,1,0,0,0.0052266666666666,0.0784,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0784,0.0
198636,1,1,0,0,0.0,1.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
97245,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
198708,1,1,0,0,0.0031733333333333,0.0526315789473684,0.0526,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0526315789473684,0.0
167114,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
95884,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
192998,1,1,0,0,0.0,0.7142857142857143,0.7143,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7143,0.0
97551,1,1,0,0,0.0041533333333333,0.0623,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0623,0.0
167148,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167151,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167099,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
7519,1,1,1,1,0.0147,0.4375,0.4375,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4375,0.0
31366,1,1,1,1,0.0,3.846153846153846e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,3.846153846153846e-08,0.0
189093,1,1,1,1,0.0010733333333333,0.4444444444444444,0.5714,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5714,0.0
4044,1,1,0,0,0.0041533333333333,0.5,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
88318,1,1,1,1,0.0041533333333333,0.0623,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0623,0.0
167098,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
91052,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
199849,1,1,0,0,0.0031733333333333,0.66666675,0.6667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6667,0.0
91024,1,1,1,1,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
167557,3,3,1,1,0.0021,0.0315,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0315,0.0
167138,1,1,1,1,0.0041533333333333,0.0623,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0623,0.0
88387,1,1,1,1,0.0062533333333333,0.0938,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0938,0.0
92148,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
87419,1,1,0,0,0.0083533333333333,0.56265,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
34115,1,1,1,1,0.0010733333333333,0.8181818181818182,0.8182,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8182,0.0
94512,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
192362,1,1,0,0,0.0147,0.2,0.2,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.2,0.0
34285,1,1,0,0,0.0,0.1818181818181818,0.1818,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.1818181818181818,0.0
91008,1,1,1,1,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
734,1,1,1,1,0.0041533333333333,0.625,0.625,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.625,0.0
56529,1,1,1,1,0.0,0.3333333333333333,0.3333,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.3333333333333333,0.0
97987,1,1,0,0,0.0,5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5e-07,0.0
478404,1,1,0,0,0.0041533333333333,0.0623,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0623,0.0
91014,1,1,0,0,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
194489,1,1,1,1,0.0,0.0625,0.0625,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0625,0.0
90481,1,1,1,1,0.0,5.5555555555555555e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5.5555555555555555e-08,0.0
91016,1,1,0,0,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
90479,1,1,1,1,0.0,5.5555555555555555e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5.5555555555555555e-08,0.0
591461,1,1,1,1,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
647875,1,1,1,1,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
478586,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
91892,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
194687,1,1,1,1,0.0147,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0147,0.0
98134,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
91076,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167152,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
98133,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
97124,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
167154,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167155,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167559,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
167561,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
93821,1,1,1,1,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
41516,1,1,1,1,0.0021,0.7777777777777778,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7777777777777778,0.0
88336,1,1,0,0,0.0031733333333333,0.0475999999999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0475999999999999,0.0
93818,1,1,1,1,0.0010733333333333,1.6666666666666665e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0010733333333333,0.0
88339,1,1,0,0,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
66797,1,1,0,0,0.0,5e-08,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5e-08,0.0
91961,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
97160,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167127,1,1,1,1,0.0041533333333333,0.0623,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0623,0.0
281751,1,1,1,1,0.0010733333333333,0.8333333333333334,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.0
91077,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
4016,1,1,0,0,0.0010733333333333,0.5333333333333333,0.5333,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5333333333333333,0.0
167122,3,3,1,1,0.0052266666666666,0.0784,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0784,0.0
167094,10,10,1,1,0.0094266666666666,0.1414,0.0,10,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.1414,0.0
95842,3,3,1,1,0.0031733333333333,0.0475999999999999,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0475999999999999,0.0
167083,3,3,1,1,0.0041533333333333,0.0623,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0623,0.0
92924,1,1,0,0,0.0,5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,5e-07,0.0
189868,1,1,0,0,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
194035,1,1,0,0,0.0,2.5e-07,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,2.5e-07,0.0
95846,3,3,1,1,0.0021,0.0315,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0315,0.0
98135,1,1,1,1,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
88242,1,1,1,1,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
95893,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
192535,1,1,0,0,0.0,0.5384615384615384,0.5833,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5833,0.0
98003,1,1,0,0,0.0021,0.51575,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
669085,1,1,1,1,0.0,0.1666666666666666,0.1667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.1667,0.0
91003,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167129,1,1,0,0,0.0062533333333333,0.0938,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0938,0.0
91884,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
89627,1,1,1,1,0.0021,0.5,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
91007,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
167131,1,1,0,0,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
54483,1,1,1,1,0.0,0.3,0.3,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.3,0.0
91006,1,1,0,0,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
167079,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
90115,1,1,1,1,0.0021,0.8333333333333334,0.8333,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.0
91459,1,1,1,1,0.0010733333333333,0.66666675,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.66666675,0.0
34114,1,1,0,0,0.0010733333333333,0.5555555555555556,0.5556,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5556,0.0
67897,1,1,1,1,0.0021,1.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
97543,1,1,1,1,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
189277,1,1,1,1,0.0021,0.75,0.75,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.0
94052,1,1,1,1,0.0021,0.2857142857142857,0.2857,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.2857142857142857,0.0
521062,1,1,1,1,0.0010733333333333,0.6,0.6,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6,0.0
39397,1,1,1,1,0.0,0.0952380952380952,0.0952,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0952380952380952,0.0
88380,3,3,0,0,0.0052266666666666,0.0784,0.0,3,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,0.0784,0.0
98108,1,1,1,1,0.0010733333333333,0.0161,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0161,0.0
88730,1,1,1,1,0.0,0.75,0.6667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.0
70704,1,1,1,1,0.0010733333333333,0.4,0.4,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.4,0.0
167077,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
271551,1,1,1,1,0.0041533333333333,0.5,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
167596,1,1,0,0,0.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1e-06,0.0
371238,1,1,0,0,0.0021,0.5,0.5,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.5,0.0
186550,1,1,1,1,0.0021,0.0315,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0315,0.0
24424,1,1,1,1,0.0,0.0666666666666666,0.0667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,0.0667,0.0
192620,1,1,1,1,0.0147,1.0,1.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.0
