total_skus,canonical_demand_fields_present_yes_no,stale_output_yes_no,rows_selected_demand_eq_1,rows_selected_demand_eq_0,rows_positive_demand_no_demand_label,rows_positive_demand_no_demand_audit,rows_positive_gap,rows_positive_gap_zero_order,rows_positive_gap_zero_order_no_explicit_blocker,total_stock_gap_units,total_order_units,total_pre_promo_demand_units,total_promo_window_demand_units,all_zero_order_output_yes_no,rows_demand_collapse_warning,internal_fields_leaking_yes_no,customer_ready_yes_no,rows_feature_signal_exceeds_final_by_2plus,internal_leak_columns,audit_internal_token_counts,canonical_missing,source,phase3_note,top_blocker_1,top_blocker_2,top_blocker_3
3531,YES,NO,2645,0,0,0,2080,384,0,17231,10929,18406.0,14124.0,NO,27,NO,YES,171,none,"{'raw_units=': 0, 'provisional_units=': 0, 'final_units=': 0}",none,tmp/stage11_phase3_uncap_demand_path_rerun_output/governed/promotions/priceline/772/prediction/2026-07-23/772_2026-07-23_allocation-report-se01-skincare-sales-event.csv,Phase 3 removes allocation cap from demand path and Stage 11 order-policy ceiling on forecast totals; DS patched to raw demand for rerun.,none,none,none
