store_number,promotion_id,sku_number,department,long_tail_sku_flag,mission_sku_flag,actual_units_sold_promo,model_expected_units_total_promo_raw,model_expected_units_total_promo_calibrated,segment_calibrated_expected_units,segment_bias_factor,segment_bias_factor_source,segment_calibration_eligible_flag,segment_calibration_allowed_flag,requires_human_approval_flag
772,772|12007|2025-11-13|2025-11-26|772-12007-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12007,SKINCARE,0.0,NO,13.0,1.4,2.429477,4.008637,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|12010|2025-11-13|2025-11-26|772-12010-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12010,ORAL HEALTH,0.0,NO,3.0,2.567,6.4175,6.675387,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|12171|2025-11-13|2025-11-26|772-12171-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12171,BEAUTY ACCESSORIES,0.0,NO,0.0,0.018,0.019953,0.024921,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|12180|2025-11-13|2025-11-26|772-12180-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12180,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|12181|2025-11-13|2025-11-26|772-12181-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12181,BEAUTY ACCESSORIES,0.0,NO,0.0,0.002,0.002217,0.002769,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|12204|2025-11-13|2025-11-26|772-12204-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12204,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|12207|2025-11-13|2025-11-26|772-12207-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,12207,BEAUTY ACCESSORIES,0.0,NO,0.0,0.018,0.019953,0.024921,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|1262|2025-11-13|2025-11-26|772-1262-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,1262,COLOUR COSMETICS,0.0,NO,2.0,1.4,1.623325,2.359725,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|1275|2025-11-13|2025-11-26|772-1275-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,1275,COLOUR COSMETICS,0.0,NO,1.0,0.933,1.08183,1.572588,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|13296|2025-11-13|2025-11-26|772-13296-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,13296,BEAUTY ACCESSORIES,0.0,NO,0.0,0.053,0.058751,0.073379,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|13298|2025-11-13|2025-11-26|772-13298-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,13298,BEAUTY ACCESSORIES,0.0,NO,3.0,1.4,1.551915,1.938312,1.248981,phase6a_segment:BEAUTY ACCESSORIES|0.0,NO,NO,YES
772,772|1341|2025-11-13|2025-11-26|772-1341-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,1341,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|1342|2025-11-13|2025-11-26|772-1342-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,1342,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|13438|2025-11-13|2025-11-26|772-13438-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,13438,FAMILY PLANNING,0.0,NO,0.0,0.037,0.054856,0.050917,0.9282,phase6a_segment:FAMILY PLANNING|0.0,NO,NO,YES
772,772|14234|2025-11-13|2025-11-26|772-14234-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,14234,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|14235|2025-11-13|2025-11-26|772-14235-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,14235,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|14236|2025-11-13|2025-11-26|772-14236-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,14236,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|14237|2025-11-13|2025-11-26|772-14237-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,14237,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|14359|2025-11-13|2025-11-26|772-14359-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,14359,COLOUR COSMETICS,0.0,NO,1.0,0.002,0.002319,0.003371,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|1478|2025-11-13|2025-11-26|772-1478-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,1478,SKINCARE,0.0,NO,1.0,1.867,3.239882,5.345805,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|15103|2025-11-13|2025-11-26|772-15103-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,15103,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.034,0.047258,0.071087,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|16014|2025-11-13|2025-11-26|772-16014-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16014,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.053,0.073667,0.110812,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|16525|2025-11-13|2025-11-26|772-16525-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16525,SKINCARE,0.0,NO,0.0,0.053,0.091973,0.151755,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|16527|2025-11-13|2025-11-26|772-16527-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16527,SKINCARE,0.0,NO,1.0,0.933,1.619073,2.67147,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|16529|2025-11-13|2025-11-26|772-16529-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16529,SKINCARE,0.0,NO,0.0,0.002,0.003471,0.005727,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|16565|2025-11-13|2025-11-26|772-16565-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16565,SKINCARE,0.0,NO,3.0,1.563,2.712338,4.475358,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|16566|2025-11-13|2025-11-26|772-16566-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16566,SKINCARE,0.0,NO,1.0,0.933,1.619073,2.67147,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|16828|2025-11-13|2025-11-26|772-16828-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16828,SKINCARE,0.0,NO,3.0,0.002,0.003471,0.005727,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|16857|2025-11-13|2025-11-26|772-16857-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16857,SUNCARE,0.0,NO,6.0,0.933,2.02994,3.000529,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|16859|2025-11-13|2025-11-26|772-16859-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16859,SUNCARE,0.0,NO,13.0,0.933,2.02994,3.000529,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|16963|2025-11-13|2025-11-26|772-16963-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,16963,FRAGRANCE,0.0,NO,0.0,0.002,0.002965,0.003497,1.179425,phase6a_segment:FRAGRANCE|0.0,NO,NO,YES
772,772|17004|2025-11-13|2025-11-26|772-17004-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17004,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|17096|2025-11-13|2025-11-26|772-17096-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17096,SUNCARE,0.0,NO,3.0,0.933,2.02994,3.000529,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|17133|2025-11-13|2025-11-26|772-17133-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17133,FRAGRANCE,0.0,NO,0.0,0.053,0.078577,0.092676,1.179425,phase6a_segment:FRAGRANCE|0.0,NO,NO,YES
772,772|17143|2025-11-13|2025-11-26|772-17143-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17143,FRAGRANCE,0.0,NO,0.0,0.018,0.026686,0.031474,1.179425,phase6a_segment:FRAGRANCE|0.0,NO,NO,YES
772,772|17182|2025-11-13|2025-11-26|772-17182-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17182,SUNCARE,0.0,NO,1.0,0.933,2.02994,3.000529,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|17278|2025-11-13|2025-11-26|772-17278-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17278,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.053,0.073667,0.110812,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|17280|2025-11-13|2025-11-26|772-17280-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17280,VITAMIN SUPPLEMENT,0.0,NO,0.0,0.004,0.00556,0.008364,1.504231,phase6a_segment:VITAMIN SUPPLEMENT|0.0,NO,NO,YES
772,772|17852|2025-11-13|2025-11-26|772-17852-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,17852,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|18022|2025-11-13|2025-11-26|772-18022-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18022,COLOUR COSMETICS,0.0,NO,1.0,0.064,0.074209,0.107873,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|18024|2025-11-13|2025-11-26|772-18024-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18024,COLOUR COSMETICS,0.0,NO,0.0,0.002,0.002319,0.003371,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184|2025-11-13|2025-11-26|772-184-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184,BATH TOILETRIES,0.0,NO,0.0,0.053,0.060324,0.099535,1.65,phase6a_segment:BATH TOILETRIES|0.0,NO,NO,YES
772,772|184605|2025-11-13|2025-11-26|772-184605-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184605,ACHE PAIN SUPPORT,0.0,NO,0.0,0.053,0.078577,0.072591,0.923824,phase6a_segment:ACHE PAIN SUPPORT|0.0,NO,NO,YES
772,772|184606|2025-11-13|2025-11-26|772-184606-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184606,ACHE PAIN SUPPORT,0.0,NO,0.0,0.002,0.002965,0.002739,0.923824,phase6a_segment:ACHE PAIN SUPPORT|0.0,NO,NO,YES
772,772|184619|2025-11-13|2025-11-26|772-184619-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184619,COLOUR COSMETICS,0.0,NO,0.0,0.018,0.020871,0.030339,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184622|2025-11-13|2025-11-26|772-184622-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184622,COLOUR COSMETICS,0.0,NO,0.0,0.002,0.002319,0.003371,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184627|2025-11-13|2025-11-26|772-184627-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184627,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184628|2025-11-13|2025-11-26|772-184628-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184628,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184630|2025-11-13|2025-11-26|772-184630-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184630,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184631|2025-11-13|2025-11-26|772-184631-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184631,COLOUR COSMETICS,0.0,NO,0.0,0.034,0.039424,0.057308,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184632|2025-11-13|2025-11-26|772-184632-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184632,COLOUR COSMETICS,0.0,NO,1.0,0.933,1.08183,1.572588,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184633|2025-11-13|2025-11-26|772-184633-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184633,COLOUR COSMETICS,0.0,NO,0.0,0.032,0.037105,0.053937,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184635|2025-11-13|2025-11-26|772-184635-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184635,COLOUR COSMETICS,0.0,NO,0.0,0.053,0.061454,0.089332,1.453637,phase6a_segment:COLOUR COSMETICS|0.0,NO,NO,YES
772,772|184677|2025-11-13|2025-11-26|772-184677-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184677,SKINCARE,0.0,NO,1.0,1.535,2.663748,4.395184,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184704|2025-11-13|2025-11-26|772-184704-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184704,SKINCARE,0.0,NO,3.0,0.933,1.619073,2.67147,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184705|2025-11-13|2025-11-26|772-184705-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184705,SKINCARE,0.0,NO,1.0,0.933,1.619073,2.67147,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184706|2025-11-13|2025-11-26|772-184706-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184706,SKINCARE,0.0,NO,0.0,0.062,0.107591,0.177525,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184707|2025-11-13|2025-11-26|772-184707-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184707,SUNCARE,0.0,NO,10.0,1.167,2.539057,3.753074,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|184733|2025-11-13|2025-11-26|772-184733-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184733,HAIRCARE,0.0,NO,0.0,0.062,0.095318,0.134821,1.41443,phase6a_segment:HAIRCARE|0.0,NO,NO,YES
772,772|184780|2025-11-13|2025-11-26|772-184780-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184780,TANNING,0.0,NO,0.0,0.053,0.067941,0.098685,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184781|2025-11-13|2025-11-26|772-184781-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184781,TANNING,0.0,NO,0.0,0.053,0.067941,0.098685,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184785|2025-11-13|2025-11-26|772-184785-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184785,TANNING,0.0,NO,0.0,0.053,0.067941,0.098685,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184786|2025-11-13|2025-11-26|772-184786-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184786,TANNING,0.0,NO,0.0,0.032,0.041021,0.059583,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184787|2025-11-13|2025-11-26|772-184787-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184787,TANNING,0.0,NO,0.0,0.053,0.067941,0.098685,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184788|2025-11-13|2025-11-26|772-184788-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184788,TANNING,0.0,NO,1.0,0.933,1.196019,1.737226,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184791|2025-11-13|2025-11-26|772-184791-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184791,TANNING,0.0,NO,0.0,0.053,0.067941,0.098685,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184794|2025-11-13|2025-11-26|772-184794-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184794,TANNING,0.0,NO,1.0,0.933,1.196019,1.737226,1.452507,phase6a_segment:TANNING|0.0,NO,NO,YES
772,772|184798|2025-11-13|2025-11-26|772-184798-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184798,ORAL HEALTH,0.0,NO,5.0,0.933,2.3325,2.426232,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|184799|2025-11-13|2025-11-26|772-184799-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184799,ORAL HEALTH,0.0,NO,3.0,3.231,8.0775,8.402094,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|184800|2025-11-13|2025-11-26|772-184800-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184800,ORAL HEALTH,0.0,NO,4.0,1.867,4.6675,4.855063,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|184833|2025-11-13|2025-11-26|772-184833-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184833,SKINCARE,0.0,NO,1.0,0.064,0.111062,0.183252,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184836|2025-11-13|2025-11-26|772-184836-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184836,SKINCARE,0.0,NO,1.0,0.963,1.671133,2.757369,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184840|2025-11-13|2025-11-26|772-184840-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184840,SKINCARE,0.0,NO,0.0,0.053,0.091973,0.151755,1.65,phase6a_segment:SKINCARE|0.0,NO,NO,YES
772,772|184851|2025-11-13|2025-11-26|772-184851-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184851,BATH TOILETRIES,0.0,NO,0.0,0.062,0.070568,0.116437,1.65,phase6a_segment:BATH TOILETRIES|0.0,NO,NO,YES
772,772|184852|2025-11-13|2025-11-26|772-184852-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184852,BATH TOILETRIES,0.0,NO,2.0,1.4,1.59347,2.629225,1.65,phase6a_segment:BATH TOILETRIES|0.0,NO,NO,YES
772,772|184854|2025-11-13|2025-11-26|772-184854-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184854,BATH TOILETRIES,0.0,NO,2.0,0.933,1.061934,1.752191,1.65,phase6a_segment:BATH TOILETRIES|0.0,NO,NO,YES
772,772|184856|2025-11-13|2025-11-26|772-184856-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184856,ORAL HEALTH,0.0,NO,1.0,0.004,0.01,0.010402,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|184858|2025-11-13|2025-11-26|772-184858-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184858,ORAL HEALTH,0.0,NO,0.0,0.053,0.1325,0.137825,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|184859|2025-11-13|2025-11-26|772-184859-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,184859,ORAL HEALTH,0.0,NO,1.0,0.933,2.3325,2.426232,1.040185,phase6a_segment:ORAL HEALTH|0.0,NO,NO,YES
772,772|185|2025-11-13|2025-11-26|772-185-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185,BATH TOILETRIES,0.0,NO,2.0,0.002,0.002276,0.003755,1.65,phase6a_segment:BATH TOILETRIES|0.0,NO,NO,YES
772,772|185058|2025-11-13|2025-11-26|772-185058-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185058,EYES EARS,0.0,NO,0.0,0.032,0.047443,0.05593,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185062|2025-11-13|2025-11-26|772-185062-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185062,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185063|2025-11-13|2025-11-26|772-185063-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185063,EYES EARS,0.0,NO,0.0,0.004,0.00593,0.006991,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185064|2025-11-13|2025-11-26|772-185064-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185064,EYES EARS,0.0,NO,0.0,0.032,0.047443,0.05593,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185065|2025-11-13|2025-11-26|772-185065-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185065,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185068|2025-11-13|2025-11-26|772-185068-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185068,EYES EARS,0.0,NO,0.0,0.002,0.002965,0.003495,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185069|2025-11-13|2025-11-26|772-185069-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185069,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185070|2025-11-13|2025-11-26|772-185070-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185070,EYES EARS,0.0,NO,0.0,0.018,0.026686,0.03146,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185071|2025-11-13|2025-11-26|772-185071-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185071,EYES EARS,0.0,NO,0.0,0.018,0.026686,0.03146,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185073|2025-11-13|2025-11-26|772-185073-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185073,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185074|2025-11-13|2025-11-26|772-185074-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185074,EYES EARS,0.0,NO,0.0,0.018,0.026686,0.03146,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185075|2025-11-13|2025-11-26|772-185075-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185075,EYES EARS,0.0,NO,1.0,1.4,2.075615,2.446913,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185076|2025-11-13|2025-11-26|772-185076-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185076,EYES EARS,0.0,NO,0.0,0.032,0.047443,0.05593,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185077|2025-11-13|2025-11-26|772-185077-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185077,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185091|2025-11-13|2025-11-26|772-185091-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185091,EYES EARS,0.0,NO,0.0,0.002,0.002965,0.003495,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185094|2025-11-13|2025-11-26|772-185094-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185094,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185095|2025-11-13|2025-11-26|772-185095-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185095,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|18512|2025-11-13|2025-11-26|772-18512-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,18512,SUNCARE,0.0,NO,9.0,2.707,5.889655,8.705717,1.478137,phase6a_segment:SUNCARE|0.0,NO,NO,YES
772,772|185122|2025-11-13|2025-11-26|772-185122-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185122,EYES EARS,0.0,NO,0.0,0.053,0.078577,0.092633,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185126|2025-11-13|2025-11-26|772-185126-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185126,EYES EARS,0.0,NO,0.0,0.018,0.026686,0.03146,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
772,772|185127|2025-11-13|2025-11-26|772-185127-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,185127,EYES EARS,0.0,NO,1.0,0.496,0.735361,0.866907,1.178886,phase6a_segment:EYES EARS|0.0,NO,NO,YES
