total_skus,rows_tiny_raw_prediction,rows_identical_raw_prediction,pct_identical_raw_prediction,identical_prediction_value,missing_feature_rate_flat_cohort,missing_feature_rate_nonflat_cohort,target_is_realized_sales_yes_no,stockout_contamination_risk_yes_no,fallback_path_detected_yes_no,train_predict_schema_match_yes_no,decision_surface_surface_schema_match_yes_no,repredict_modal_raw_value,pct_repredict_at_modal,repredict_also_flat_yes_no,model_artifact_expected_yes_no,repredict_matches_stored_raw_yes_no,likely_root_cause,recommended_patch_target,customer_ready_yes_no,report_can_be_released_yes_no,cross_promotion_se01_pct_at_modal,feature_signal_exceeds_raw_ge_2_count
3531,3467,2960,0.8383,0.0528,0.0,0.0,YES,YES,NO,YES,NO,0.0927,0.94,YES,YES,NO,"MODEL_LEARNED_FLAT_BASELINE — units_model.predict collapses to one tiny leaf value (stored modal 0.0528, replay modal 0.0927) for 83.8% stored / 94.0% replay SE01 rows. Sparse/zero promo-history features plus realized-sales training target.",Phase 4B: design sufficient-stock promo-window demand target (stockout-safe) then controlled units-head retrain; do NOT patch Stage 11/demand contract.,NO,NO,0.8383,892
