store_number,promotion_id,promotion_name,promotion_start_date,promotion_end_date,sku_number,sku_description,department,decision,recommended_order_units,brain_validated_action_label,final_governed_action_label,final_governed_order_units,shadow_candidate_class,shadow_candidate_rank,lesson_learned_label,human_review_status,model_status,production_ordering_approved,customer_report_release_approved,advisory_label
772,772|49817|2025-12-25|2026-01-14|772-49817-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,49817,0.0,BATH TOILETRIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,21,BRAIN_RIGHT_HUMAN_WRONG,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|187759|2026-03-05|2026-03-18|772-187759-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,187759,0.0,HAIRCARE,REVIEW,4.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,4.0,SHADOW_TOP_50_CANDIDATE,22,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|23075|2025-12-25|2026-01-14|772-23075-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,23075,0.0,BEAUTY ELECTRICAL,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,23,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|24919|2025-12-25|2026-01-14|772-24919-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,24919,0.0,SKINCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,24,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|90024|2026-03-05|2026-03-18|772-90024-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,90024,0.0,DIGESTIVE CARE,REVIEW,3.0,BLOCKED_UNSAFE,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,25,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|92214|2025-12-25|2026-01-14|772-92214-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,92214,0.0,SKINCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,26,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|190082|2026-02-19|2026-03-04|772-190082-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,190082,0.0,BEAUTY ACCESSORIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,27,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|190093|2026-02-19|2026-03-04|772-190093-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,190093,0.0,BEAUTY ACCESSORIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,28,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|8686|2026-03-26|2026-04-08|772-8686-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,unknown,2026-03-26,2026-04-08,8686,0.0,VITAMIN SUPPLEMENT,REVIEW,4.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,4.0,SHADOW_TOP_50_CANDIDATE,29,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|185192|2025-12-25|2026-01-14|772-185192-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,185192,0.0,SUNCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,30,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|20866|2025-12-25|2026-01-14|772-20866-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,20866,0.0,HAIRCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,31,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|22069|2025-12-25|2026-01-14|772-22069-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,22069,0.0,VITAMIN SUPPLEMENT,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,32,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
