run_id,store_number,total_skus,operating_pack_exported_flag,export_folder,required_report_count,reports_generated,qa_blocker_count,qa_warning_count,model_wape,model_bias_pct,overforecast_rate,underforecast_rate,dangerous_bias_regime_count,customer_report_release_approved,primary_blocker,next_required_fix,shadow_recommendation,human_review_completion_rate,filled_review_file_found,review_count,hold_count,total_recommended_order_units
phase5y01-772-20260623T050858Z,772,100,YES,promotions/priceline/772/2026-06-23_phase5y_operating_pack,8,8,0,0,0.6729,-50.3291,2.95,21.14,9,NO_RELEASE,model_bias_dangerously_negative,Complete shadow human review; reduce dangerous negative bias before any customer release.,SHADOW_TOP_100_REVIEW,0.0,YES,100,0,314.0
