run_id,created_at,store_number,promotion_id,promotion_name,source_report,exported_file,row_count,column_count,checksum_md5,qa_status,notes
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.731993+00:00,772,,,PROMO_ORDER_PLAN.csv,PROMO_ORDER_PLAN.csv,100,21,253c9a24ac0aa690802e9d7d8303f6b3,PASS,advisory_non_production
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.732981+00:00,772,,,PROMO_ERROR_RATE_DASHBOARD.csv,PROMO_ERROR_RATE_DASHBOARD.csv,47,24,8befd392d526d3770d53726d18b49ac0,PASS,advisory_non_production
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.733804+00:00,772,,,PROMO_RELEASE_GATE_SUMMARY.csv,PROMO_RELEASE_GATE_SUMMARY.csv,1,17,fdd93dd285e308ed27c8d7c128e93ac1,PASS,advisory_non_production
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.734636+00:00,772,,,PROMO_MANAGER_SUMMARY.csv,PROMO_MANAGER_SUMMARY.csv,1,23,e91ae7cee3766547085302a574779687,PASS,advisory_non_production
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.735003+00:00,772,,,PROMO_BUYER_ACTION_PACK.xlsx,PROMO_BUYER_ACTION_PACK.xlsx,0,0,cd1e7cee64809ab99d13788448109474,PASS,advisory_non_production
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.738286+00:00,772,,,PROMO_SHADOW_TOP_100_REVIEW.xlsx,PROMO_SHADOW_TOP_100_REVIEW.xlsx,0,0,68d8e936c086880f7c775f181aa2c5a5,PASS,advisory_non_production
phase5y01-772-20260623T060711Z,2026-06-23T06:07:17.739066+00:00,772,,,PROMO_REPORT_QA_SUMMARY.csv,PROMO_REPORT_QA_SUMMARY.csv,16,7,80bc54c5436fe98b2ea2e447e12d338e,PASS,advisory_non_production
