sku_number,selected_demand_units,total_expected_demand_units,order_units,raw_stock_gap_units,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,expected_units_total_promo,demand_evidence_label,demand_evidence_class,feature_signal_max,feature_exceeds_final_by
91056,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
67697,1,57,0,8,7.0,0.8125,0.8125,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91011,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
974412,1,57,0,8,7.0,0.25,0.25,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91051,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
95877,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91073,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91903,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
15009,1,57,0,8,7.0,0.625,0.625,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
974331,1,57,0,8,7.0,0.6363636363636364,0.6364,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
94066,1,57,0,8,7.0,0.5714285714285714,0.5714,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
91882,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
90999,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
34113,1,57,0,8,7.0,0.6875,0.6875,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
66821,1,49,0,7,7.0,0.6206896551724138,0.6429,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
95888,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
92157,1,57,0,8,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
87885,1,57,0,8,7.0,0.1666667499999999,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
40732,1,57,0,8,7.0,1.0769230769230769,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
95025,1,49,0,7,7.0,1.6666666666666667,1.6667,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
95868,1,25,0,5,7.0,1e-06,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
14742,1,1,0,0,0.01358,7.0,0.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
42110,1,1,0,0,0.0198333333333333,7.0,7.0,1,LOW_NONZERO_DEMAND,low_nonzero_demand,7.0,6.0
