total_skus,rows_expected_promo_demand_eq_1,rows_expected_promo_demand_eq_0,rows_positive_demand_no_demand_label,rows_positive_demand_no_demand_audit,rows_positive_gap,rows_positive_gap_zero_order,total_stock_gap_units,total_order_units,total_pre_promo_demand_units,total_promo_window_demand_units,canonical_demand_fields_present_yes_no,likely_stale_output_yes_no,customer_ready_yes_no,top_blocker_1,top_blocker_2,top_blocker_3,mgr_total_recommended_order_units,mgr_total_projected_pre_promo_sales_units,mgr_total_projected_first_7_days_units,mgr_skus_with_stock_gap_before_launch,mgr_total_stock_gap_units_before_launch,rows_feature_signal_exceeds_final_by_2plus,rows_pre_promo_gt_promo_window_by_2plus,internal_leak_fields_present_as_columns,legacy_demand_fields_present,proxy_source_file,note
3597,3573,2,2794,2794,2090,2089,4180,1,199,3685,NO,YES,NO,canonical_demand_contract_fields_absent_from_customer_output,promo_demand_collapsed_to_0_or_1_across_nearly_all_skus,positive_demand_with_NO_DEMAND_label_and_audit_contradiction,1,199,3659,2090,4180,717,1,none,expected_promo_demand,tmp/stage11_clean_visible_replay_20260614/governed/promotions/priceline/772/prediction/2026-05-21/772_2026-05-21_allocation-report-wk47-48-winter-part-1.csv,Exact customer file (se01-skincare 2026-07-23) absent from workspace; analysed newest equivalent old-schema artifact.
