sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,triage_priority_score_v2,economic_priority_rank,economic_net_value_score,review_roi_score,review_roi_label,expected_gp_capture_value,missed_sales_avoidance_value,overstock_cash_release_value,brain_action_label,final_governed_action_label,priority_rank_change,priority_rank_change_reason
199846,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,14.7,25.6,233,3.943,0.246,VERY_LOW,53.641,0.0,1.636,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1130,economic_roi_major_uplift
193144,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,25.5,234,-24.0,-1.0,VERY_LOW,0.0,-0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-39,economic_value_downgrade
195117,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.1,25.5,235,-14.766,-0.615,VERY_LOW,12.474,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-74,economic_value_major_downgrade
89873,0.0,FRAGRANCE,unknown,STANDARD_BUY_REVIEW,27.6,25.5,236,6.566,0.41,VERY_LOW,32.664,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-30,economic_value_downgrade
197263,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,25.5,237,-24.42,-1.018,VERY_LOW,3.957,0.0,0.964,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-81,economic_value_major_downgrade
90806,0.0,HAIR REMOVAL,unknown,HIGH_PRIORITY_BUY_REVIEW,25.2,25.5,238,1.097,0.046,VERY_LOW,50.097,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,69,economic_roi_major_uplift
55533,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,20.8,25.5,239,13.461,0.561,VERY_LOW,85.491,0.0,0.172,CONTROLLED_BUY,CONTROLLED_BUY,400,economic_roi_major_uplift
581747,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.4,25.5,240,-22.196,-0.925,VERY_LOW,2.178,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,58,economic_roi_major_uplift
46883,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.5,25.5,241,-21.686,-0.904,VERY_LOW,3.2,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-63,economic_value_major_downgrade
90014,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,20.8,25.4,242,10.393,0.433,VERY_LOW,57.078,0.0,3.254,AGGRESSIVE_BUY,AGGRESSIVE_BUY,389,economic_roi_major_uplift
93986,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.8,25.4,243,-24.0,-1.0,VERY_LOW,0.0,-0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-41,economic_value_downgrade
195117,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.3,25.4,244,-16.926,-0.705,VERY_LOW,10.314,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-193,economic_value_major_downgrade
195090,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.9,25.4,245,-12.733,-0.531,VERY_LOW,18.394,0.0,1.153,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-45,economic_value_downgrade
199379,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.8,25.4,246,-18.296,-0.762,VERY_LOW,10.958,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,87,economic_roi_major_uplift
91884,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.1,25.4,247,-22.889,-0.954,VERY_LOW,1.554,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-53,economic_value_major_downgrade
198717,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.4,25.3,248,-24.0,-1.0,VERY_LOW,0.0,-0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-34,economic_value_downgrade
194047,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.5,25.3,249,-17.26,-0.719,VERY_LOW,9.394,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-74,economic_value_major_downgrade
91149,0.0,ORAL HEALTH,unknown,STANDARD_RUN_DOWN_REVIEW,22.4,25.3,250,-17.391,-1.087,VERY_LOW,2.224,0.0,1.205,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,210,economic_roi_major_uplift
90773,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,19.1,25.3,251,13.608,0.567,VERY_LOW,17.365,0.0,1.536,AGGRESSIVE_BUY,CONTROLLED_BUY,584,economic_roi_major_uplift
89000,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,23.9,25.3,252,-24.782,-1.033,VERY_LOW,28.066,0.0,0.972,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,115,economic_roi_major_uplift
90063,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.1,25.3,253,-21.02,-0.876,VERY_LOW,4.26,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-61,economic_value_major_downgrade
185198,0.0,SUNCARE,unknown,STANDARD_RUN_DOWN_REVIEW,18.4,25.3,254,-10.633,-0.665,VERY_LOW,8.465,0.0,1.033,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,639,economic_roi_major_uplift
24925,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,25.3,255,-13.945,-0.581,VERY_LOW,17.565,0.0,1.025,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-59,economic_value_major_downgrade
73371,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,25.3,256,-25.795,-1.075,VERY_LOW,6.334,0.0,1.908,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-73,economic_value_major_downgrade
88517,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.2,25.3,257,-31.924,-1.33,VERY_LOW,21.486,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,13,economic_value_uplift
93984,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.3,25.3,258,-20.901,-0.871,VERY_LOW,3.939,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-70,economic_value_major_downgrade
91441,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,22.9,25.2,259,14.405,0.9,VERY_LOW,20.485,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,157,economic_roi_major_uplift
797588,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,28.6,25.2,260,-5.885,-0.368,VERY_LOW,2.312,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-87,economic_value_major_downgrade
90439,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,25.2,261,-19.406,-0.809,VERY_LOW,5.89,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-104,economic_value_major_downgrade
273694,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,25.2,262,-25.947,-1.081,VERY_LOW,2.403,0.0,1.071,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-43,economic_value_downgrade
42830,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.0,25.2,263,-24.025,-1.001,VERY_LOW,8.944,0.0,1.548,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,98,economic_roi_major_uplift
65914,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,25.2,264,-14.392,-0.6,VERY_LOW,10.047,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-116,economic_value_major_downgrade
192033,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,18.1,25.2,265,-9.592,-0.4,VERY_LOW,46.565,0.0,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,660,economic_roi_major_uplift
63361,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,20.4,25.2,266,3.681,0.153,VERY_LOW,59.939,0.0,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,425,economic_roi_major_uplift
886149,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.3,25.2,267,-24.875,-1.036,VERY_LOW,2.691,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,85,economic_roi_major_uplift
64007,0.0,MENS GROOMING,unknown,STANDARD_BUY_REVIEW,16.7,25.2,268,18.77,1.173,LOW,11.395,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,821,economic_roi_major_uplift
192258,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,20.9,25.2,269,7.443,0.465,VERY_LOW,21.353,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,360,economic_roi_major_uplift
322083,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.5,25.2,270,-14.986,-0.624,VERY_LOW,15.813,0.0,1.11,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-57,economic_value_major_downgrade
61297,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.9,25.2,271,-19.261,-0.803,VERY_LOW,5.074,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-104,economic_value_major_downgrade
32641,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.6,25.2,272,-15.205,-0.634,VERY_LOW,15.744,0.0,1.068,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-62,economic_value_major_downgrade
96483,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.7,25.2,273,-18.184,-0.758,VERY_LOW,7.363,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-102,economic_value_major_downgrade
68101,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,24.9,25.1,274,-31.734,-1.322,VERY_LOW,17.266,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,49,economic_value_uplift
94565,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.1,25.1,275,-21.507,-0.896,VERY_LOW,3.379,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-82,economic_value_major_downgrade
43839,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,15.1,25.1,276,20.095,0.837,VERY_LOW,81.056,0.0,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,1038,economic_roi_major_uplift
88064,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.2,25.1,277,-28.522,-1.188,VERY_LOW,27.995,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,79,economic_roi_major_uplift
194040,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.3,25.1,278,-7.184,-0.299,VERY_LOW,27.43,0.0,1.071,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-92,economic_value_major_downgrade
606421,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,13.8,25.1,279,77.1,4.819,LOW,0.0,75.1,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1191,economic_roi_major_uplift
184839,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.1,25.1,280,-15.725,-0.655,VERY_LOW,14.316,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-54,economic_value_major_downgrade
43994,0.0,COUGH COLD,unknown,STANDARD_BUY_REVIEW,23.0,25.1,281,-25.454,-1.591,VERY_LOW,3.441,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,133,economic_roi_major_uplift
61294,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,25.1,282,-19.713,-0.821,VERY_LOW,4.645,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-123,economic_value_major_downgrade
88519,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.5,25.1,283,-26.636,-1.11,VERY_LOW,30.983,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,104,economic_roi_major_uplift
189728,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,20.7,25.1,284,6.09,0.254,VERY_LOW,42.256,0.0,2.644,AGGRESSIVE_BUY,AGGRESSIVE_BUY,372,economic_roi_major_uplift
199957,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.0,25.0,285,2.994,0.125,VERY_LOW,44.626,0.0,2.541,AGGRESSIVE_BUY,AGGRESSIVE_BUY,312,economic_roi_major_uplift
89873,0.0,FRAGRANCE,unknown,STANDARD_BUY_REVIEW,27.1,25.0,286,1.038,0.065,VERY_LOW,30.502,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-62,economic_value_major_downgrade
190065,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,29.1,25.0,287,-20.591,-0.858,VERY_LOW,3.814,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-125,economic_value_major_downgrade
193696,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.6,25.0,288,-17.878,-0.745,VERY_LOW,7.62,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-80,economic_value_major_downgrade
195046,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,25.0,289,-19.388,-0.808,VERY_LOW,5.775,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-108,economic_value_major_downgrade
198731,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.6,25.0,290,-17.68,-0.737,VERY_LOW,7.867,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-81,economic_value_major_downgrade
88081,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,16.4,25.0,291,54.995,3.437,LOW,42.391,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,839,economic_roi_major_uplift
92237,0.0,HAIRCARE,unknown,STANDARD_RUN_DOWN_REVIEW,18.4,25.0,292,-15.406,-0.963,VERY_LOW,28.692,0.0,1.033,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,606,economic_roi_major_uplift
90111,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,25.0,293,-19.161,-0.798,VERY_LOW,6.311,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-95,economic_value_major_downgrade
90155,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.2,24.9,294,-21.874,-0.911,VERY_LOW,3.165,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-105,economic_value_major_downgrade
184860,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,25.2,24.9,295,-34.908,-1.455,VERY_LOW,14.092,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,10,economic_value_uplift
193285,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,24.9,296,-19.394,-0.808,VERY_LOW,5.951,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-79,economic_value_major_downgrade
63386,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.6,24.9,297,-7.769,-0.486,VERY_LOW,12.651,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-90,economic_value_major_downgrade
191181,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.5,24.9,298,-19.464,-0.811,VERY_LOW,6.218,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-86,economic_value_major_downgrade
199068,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,24.9,299,-21.748,-0.906,VERY_LOW,3.354,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-120,economic_value_major_downgrade
68375,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.7,24.9,300,-20.396,-0.85,VERY_LOW,8.531,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,78,economic_roi_major_uplift
87419,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.8,24.9,301,-34.408,-1.434,VERY_LOW,17.94,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,30,economic_value_uplift
15826,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.1,24.9,302,-21.239,-0.885,VERY_LOW,3.539,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-77,economic_value_major_downgrade
87470,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.8,24.9,303,-2.875,-0.12,VERY_LOW,6.616,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,129,economic_roi_major_uplift
198294,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.0,24.9,304,-17.291,-0.72,VERY_LOW,8.865,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,16,economic_value_uplift
229342,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,24.9,305,-21.093,-0.879,VERY_LOW,3.701,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-108,economic_value_major_downgrade
95450,0.0,DEODORANTS,unknown,HIGH_PRIORITY_BUY_REVIEW,24.4,24.9,306,-32.556,-1.356,VERY_LOW,16.444,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,45,economic_value_uplift
96446,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.8,24.9,307,-20.155,-0.84,VERY_LOW,4.863,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-104,economic_value_major_downgrade
96503,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,24.9,308,-21.736,-0.906,VERY_LOW,3.371,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-124,economic_value_major_downgrade
193413,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.1,24.8,309,-13.841,-0.577,VERY_LOW,14.378,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-38,economic_value_downgrade
87761,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.8,24.8,310,-10.491,-0.437,VERY_LOW,23.515,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,18,economic_value_uplift
88517,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,22.2,24.8,311,-28.936,-1.206,VERY_LOW,33.565,0.0,1.651,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,166,economic_roi_major_uplift
974374,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,24.8,312,-21.498,-0.896,VERY_LOW,3.298,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-94,economic_value_major_downgrade
195044,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.2,24.8,313,-20.548,-0.856,VERY_LOW,4.125,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-90,economic_value_major_downgrade
196291,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.2,24.8,314,-35.241,-1.468,VERY_LOW,13.759,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,40,economic_value_uplift
385948,0.0,INCONTINENCE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.2,24.8,315,-31.826,-1.326,VERY_LOW,5.296,12.12,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,87,economic_roi_major_uplift
542027,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,24.8,316,-20.624,-0.859,VERY_LOW,4.27,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-83,economic_value_major_downgrade
68267,0.0,TANNING,unknown,HIGH_PRIORITY_BUY_REVIEW,25.2,24.8,317,-10.882,-0.453,VERY_LOW,13.118,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-5,not_in_review_queue
70432,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,24.8,318,-20.184,-0.841,VERY_LOW,4.71,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-84,economic_value_major_downgrade
73217,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,24.8,319,-18.709,-0.78,VERY_LOW,10.648,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-68,economic_value_major_downgrade
15826,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.0,24.8,320,-20.211,-0.842,VERY_LOW,5.026,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-92,economic_value_major_downgrade
96454,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.0,24.8,321,-20.155,-0.84,VERY_LOW,4.863,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-92,economic_value_major_downgrade
193713,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,16.2,24.7,322,5.983,0.249,VERY_LOW,82.495,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,826,economic_roi_major_uplift
193504,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,24.5,24.7,323,-36.866,-1.536,VERY_LOW,12.134,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,14,economic_value_uplift
189857,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.8,24.7,324,-20.527,-0.855,VERY_LOW,1.503,2.51,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-87,economic_value_major_downgrade
193317,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,24.7,325,-20.906,-0.871,VERY_LOW,4.039,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-95,economic_value_major_downgrade
234931,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.2,24.7,326,-21.702,-0.904,VERY_LOW,2.97,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-105,economic_value_major_downgrade
379395,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,23.1,24.7,327,-32.75,-1.365,VERY_LOW,16.25,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,78,economic_roi_major_uplift
199068,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,27.4,24.7,328,-3.671,-0.229,VERY_LOW,2.317,11.93,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-112,economic_value_major_downgrade
341143,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.8,24.7,329,-21.19,-0.883,VERY_LOW,3.604,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-89,economic_value_major_downgrade
400734,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,18.1,24.7,330,-18.877,-1.18,VERY_LOW,6.804,0.0,1.506,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,598,economic_roi_major_uplift
94000,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,24.7,331,-20.875,-0.87,VERY_LOW,4.011,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-95,economic_value_major_downgrade
194021,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.0,24.6,332,-11.521,-0.48,VERY_LOW,24.839,0.0,0.804,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-13,economic_value_downgrade
191997,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,23.2,24.6,333,-20.603,-0.858,VERY_LOW,8.407,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,66,economic_roi_major_uplift
198463,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,14.2,24.6,334,14.909,0.932,VERY_LOW,21.05,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1091,economic_roi_major_uplift
65586,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.0,24.6,335,-12.981,-0.541,VERY_LOW,19.985,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,27,economic_value_uplift
16527,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,24.6,336,-18.323,-0.763,VERY_LOW,7.455,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-116,economic_value_major_downgrade
745111,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.1,24.6,337,-21.547,-0.898,VERY_LOW,7.378,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-64,economic_value_major_downgrade
90167,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,24.6,338,-21.935,-0.914,VERY_LOW,3.075,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-94,economic_value_major_downgrade
