sku_number,promotion_name,raw,calibrated,policy_adjusted,feature_consensus,ratio_cal_over_raw,ratio_pol_over_cal,ratio_pol_over_raw,policy_adjustment_reason,department,category,supplier,forecast_source_used,forecast_source_raw_units,selected_demand_units,promo_window_demand_units
36469,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.1666666666666667,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,TANNING,TANNING SKIN,0,required_implied_units,0.0161,1,1
403014,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.8000000000000002,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,predicted_units_sold,0.0369457470499325,1,1
189242,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.2173913043478262,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,required_implied_units,0.0161,1,1
90151,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.375,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0475999999999999,1,1
61297,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.0,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0369457470499325,1,1
61289,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.8,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,predicted_units_sold,0.0369457470499325,1,1
13630,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.25,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,FEMININE CARE,FEMININE HYGIENE,0,predicted_units_sold,0.0369457470499325,1,1
206431,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0031733333333333,0.0031733333333333,4.2,0.05149421569911326,1.0,0.05149421569911326,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0475999999999999,1,1
22226,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0161,1,1
90433,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0301,0.0301,0.2222222222222222,0.5702956817065767,1.0,0.5702956817065767,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,baseline_expected_units,0.0301,1,1
189003,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.5,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,predicted_units_sold,0.0369457470499325,1,1
94629,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.00000025,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,predicted_units_sold,0.0369457470499325,1,1
52115,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0616250444880151,0.0616250444880151,2.090909090909091,1.0,1.0,1.0,weak_elasticity_uplift_restraint,DEODORANTS,WOMENS DEODORANT,0,baseline_expected_units,24.5,1,1
199736,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0110294117647058,0.0065647058823529,0.750000125,0.20897096017194128,0.5952000000000007,0.1243795154943396,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
87609,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.4285714285714285,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0315,1,1
7519,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0147,0.0147,0.4375,0.2785164957171654,1.0,0.2785164957171654,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,baseline_expected_units,0.0147,1,1
94576,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.0,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,required_implied_units,0.0315,1,1
56483,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,2.25,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0475999999999999,1,1
90144,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.5,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0315,1,1
33440,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.4444444444444444,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0315,1,1
188799,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.1176470588235294,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,predicted_units_sold,0.0369457470499325,1,1
271527,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.0,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,predicted_units_sold,0.0369457470499325,1,1
184854,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,2.090909090909091,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,BATH TOILETRIES,PERSONAL WASH,0,predicted_units_sold,0.0369457470499325,1,1
341143,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.5,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0315,1,1
198704,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,1.263157894736842,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,baseline_expected_units,7.0,1,1
974331,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.6363636363636364,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,baseline_expected_units,7.0,1,1
94767,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.2,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
192006,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.25e-07,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,predicted_units_sold,0.0369457470499325,1,1
90427,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.3333333333333333,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
192182,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6521739130434783,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
1226,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.4782608695652174,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,baseline_expected_units,7.0,1,1
67911,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.3529411764705882,1.0,1.0,1.0,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,baseline_expected_units,7.0,1,1
45536,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.6666666666666665e-07,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
90168,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.375,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0161,1,1
94496,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0290288012535184,1.5,1.0,0.5500000000000003,0.5500000000000003,weak_same_discount_and_uplift_cap,SKINCARE,NATURAL,0,predicted_units_sold,0.0290288012535184,1,1
92706,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.3,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
94761,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.2,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,predicted_units_sold,0.0369457470499325,1,1
92516,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0290288012535184,0.5000005,1.0,0.5500000000000003,0.5500000000000003,weak_same_discount_and_uplift_cap,BATH TOILETRIES,PERSONAL WASH,0,predicted_units_sold,0.0290288012535184,1,1
195432,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.6470588235294118,1.0,1.0,1.0,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,baseline_expected_units,7.0,1,1
731188,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0527796386427607,0.9047619047619048,1.0,1.0,1.0,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,baseline_expected_units,7.0,1,1
69245,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0301,0.0301,0.25,0.5702956817065767,1.0,0.5702956817065767,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,baseline_expected_units,0.0301,1,1
94493,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,2.5,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,NATURAL,0,predicted_units_sold,0.0184728735249662,1,1
92259,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0290288012535184,2.3333333333333335,1.0,0.5500000000000003,0.5500000000000003,weak_same_discount_and_uplift_cap,BATH TOILETRIES,PERSONAL WASH,0,predicted_units_sold,0.0290288012535184,1,1
188800,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.4705882352941178,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,predicted_units_sold,0.0369457470499325,1,1
186400,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.125,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
