customer_release_recommendation,primary_blocker,phase6a_deployment_status,dag_state_coverage_score_v2,dag_repairable_nodes_populated_count,dag_unpopulated_repairable_nodes_count,adjacent_confidence_raw_avg,adjacent_confidence_calibrated_avg,adjacent_path_use_policy_dominant,active_learning_review_rows,top_active_learning_reason,feature_merge_high_priority_count,segment_calibration_eligibility_top_blocker,auto_orders_approved,notes
NO_RELEASE,no_segment_calibration_allowed_rows,PROPOSED_NOT_DEPLOYED,0.25375704445835945,10,6,0.9093997495303695,0.32648785222291793,DO_NOT_USE_FOR_FORECAST,100,LOW_ATS_CONFIDENCE,46,not_segment_calibration_eligible,NO,Phase 6D populates repairable DAG state and recalibrates adjacent confidence; no deployment
