source_file,column_name,present_count,min,mean,median,p75,p90,p99,max,unique_count,inferred_time_window,inferred_unit_basis,safe_for_promo_period_forecast_yes_no,rejection_reason,selected_in_5b11_yes_no
feature_inspection,feature_historical_promo_events_same_discount,3531,0.0,6.107051826677995,4.0,9.0,16.0,23.0,28.0,29,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_promo_events_same_or_better_discount,3531,0.0,7.273010478617955,6.0,11.0,17.0,24.0,29.0,29,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_units_same_discount_avg,3531,0.0,1.1857031797362634,0.4545454545454545,1.2792207792207793,2.8,12.503921568627435,73.0,443,rolling_history,historical_promo_window,YES,,NO
feature_inspection,feature_historical_units_same_or_better_discount_avg,3531,0.0,1.5339294146650393,0.5789473684210527,1.5,3.1176470588235294,16.0,113.0,539,rolling_history,historical_promo_window,YES,,NO
feature_inspection,feature_historical_units_same_discount_median,3531,0.0,0.900453129425092,0.0,1.0,2.0,10.0,35.0,36,rolling_history,historical_promo_window,YES,,NO
feature_inspection,feature_historical_units_same_or_better_discount_median,3531,0.0,1.150099122061739,0.0,1.0,2.5,11.349999999999909,113.0,42,rolling_history,historical_promo_window,YES,,NO
feature_inspection,feature_historical_units_same_discount_std,3531,0.0,0.922409588585281,0.4810456929208346,1.0897247358851685,2.1436047495548354,8.372616438693852,77.1621668954417,932,rolling_history,historical_promo_window,YES,,NO
feature_inspection,feature_historical_discount_response_confidence,3531,0.0,0.6766355140186917,1.0,1.0,1.0,1.0,1.0,6,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_zero_demand_same_or_better_discount,2846,0.0,0.4885744703126666,0.5,0.7272727272727273,1.0,1.0,1.0,169,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_low_demand_vs_baseline_same_or_better_discount,2846,0.0,0.4885744703126666,0.5,0.7272727272727273,1.0,1.0,1.0,169,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_demand_exceeds_allocation_same_or_better_discount,1916,0.0,0.450389749235505,0.4721362229102166,0.6923076923076923,0.8888888888888888,1.0,1.0,157,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_units_below_allocation_same_or_better_discount,1916,0.0,0.5181181877863169,0.5,0.75,1.0,1.0,1.0,157,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_history_evidence_strength,3531,0.0,0.6766355140186917,1.0,1.0,1.0,1.0,1.0,6,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_comparable_promo_event_count,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_zero_sale_after_buy_rate,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_trapped_capital_rate,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_sell_through_on_accepted_qty,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_overforecast_bias,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_allocation_efficiency_rate,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_overallocation_above_floor_rate,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_residual_above_floor_units_avg,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_under_floor_missed_demand_rate,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_under_floor_lost_units_avg,0,,,,,,,,0,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_memory_category_fallback_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_historical_memory_department_fallback_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_non_promo_units_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_units_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_units_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_units_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_avg_daily_units_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_avg_daily_units_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_avg_daily_units_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_avg_daily_units_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_to_nonpromo_demand_ratio_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_promo_to_nonpromo_demand_ratio_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_realised_prior_promo_lift_proxy,3531,-1.0,3.219556659228118,0.0,10.0,10.0,10.0,10.0,58,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_period_days,3531,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_period_target_units,3531,0.0,0.03748360237892947,0.0161,0.0475999999999999,0.0938,0.3122,2.7664,37,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_day_one_target_stock_units,3531,1.0,1.8434875672613993,2.0161,2.0315,2.0784,2.3122,4.7664,52,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_end_of_promo_target_floor_units,3531,1.0,1.8060039648824695,2.0,2.0,2.0,2.0,2.0,2,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_trust_floor_units_dynamic,3531,1.0,1.8060039648824695,2.0,2.0,2.0,2.0,2.0,2,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_end_of_promo_target_days_cover,3531,0.0,280.61189074722586,178.57142857142858,444.44444444444446,869.5652173913044,869.5652173913044,869.5652173913044,48,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_end_of_promo_target_units,3531,1.0,1.8060039648824695,2.0,2.0,2.0,2.0,2.0,2,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_end_of_promo_target_regime,0,,,,,,,,0,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_high_underlying_demand_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_high_base_demand_end_cover_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_no_promo_history_flag,3531,0.0,0.19399603511753044,0.0,0.0,1.0,1.0,1.0,2,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_target_units_above_current_logic,3531,1.0,1.8060039648824695,2.0,2.0,2.0,2.0,2.0,2,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_target_units_below_current_logic,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_30d_avg_daily_units,3531,0.0,0.0003569866893231196,0.0001533333333333,0.0004533333333333,0.0008933333333333,0.0029733333333333,0.0263466666666666,37,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_non_promo_56d_avg_daily_units,3531,0.0,0.005354800339847069,0.0023,0.0068,0.0134,0.0446,0.3952,37,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_non_promo_84d_avg_daily_units,3531,0.0,0.3761469666706721,0.0045,1.0,1.0,2.0,3.5,109,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_non_promo_30d_std_daily_units,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_56d_std_daily_units,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_base_trend_30d_vs_56d,3531,-0.9333333333333336,-0.5936750684414236,-0.9333333333333332,0.0,0.0,0.0,0.0,3,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_base_trend_30d_vs_84d,3531,-1.0,-0.7199213525180016,-0.9333333333333332,0.0,0.0,0.0,0.0,210,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_non_promo_days_with_sales_ratio_30d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_days_with_sales_ratio_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_recent_acceleration_score,3531,-0.9666411111111112,-0.6567982104797125,-0.9333333333333332,0.0,0.0,0.0,0.0,210,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_non_promo_base_demand_growing_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_history_available_flag,3531,0.0,0.8187482299631832,1.0,1.0,1.0,1.0,1.0,2,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_low_history_flag,3531,0.0,0.8187482299631832,1.0,1.0,1.0,1.0,1.0,2,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_non_promo_stable_history_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_growth_curve_recent_slope_units_per_day,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,daily_rate,NO,flat_placeholder_detected,NO
feature_inspection,feature_growth_curve_long_slope_units_per_day,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,daily_rate,NO,flat_placeholder_detected,NO
feature_inspection,feature_same_discount_prior_units_avg,2641,0.0,1.586770145991131,0.8181818181818182,1.6842105263157894,3.3333333333333335,14.599999999999909,73.0,441,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_same_discount_prior_units_median,2641,0.0,1.2046573267701628,0.5,1.0,3.0,11.799999999999955,35.0,36,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_same_discount_prior_units_std,2443,0.0,1.3318652648973792,0.82915619758885,1.4885221370243875,2.6572964625340396,9.47612843392307,77.1621668954417,932,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sales_interval_days_mean_56d,3531,56.0,56.0,56.0,56.0,56.0,56.0,56.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sales_interval_days_std_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sales_interval_days_cv_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_days_with_sales_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_days_with_sales_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_average_units_per_selling_day_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_average_units_per_selling_day_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_intermittent_demand_flag,3531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sales_day_density_28d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sales_day_density_56d,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_probability_poisson_expected_units,1706,0.0,0.7874175908440426,0.5,1.0,1.8,4.333333333333333,8.0,265,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_negative_binomial_expected_units,1162,0.125,2.507550554005429,1.5333333333333334,2.7610294117647056,5.161764705882358,17.13727272727281,73.0,457,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_bayesian_poisson_expected_units,3531,4.7619047619047627e-08,1.4470154001009656,0.5555555555555556,1.5,3.000000333333333,13.575004999999988,113.0,669,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_zero_inflated_expected_units,448,0.2727272727272727,1.3111361560632144,1.1277173913043477,1.5,2.0,4.394485294117646,19.125,171,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_lift_effect_size,2431,-179.00000000000065,-2.297052687485567,-1.6734087254861616,-1.2327653280461142,-0.8847019445772952,0.21307350649189002,1.5714285714285714,2239,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_lift_p_value,2431,0.0,0.03364616137615805,3.623575127195996e-07,0.00145285362544505,0.0617262423351409,0.7290530890482957,1.0,2240,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_lift_sample_size,3531,0.0,6.344378363069952,4.0,10.0,17.0,23.0,29.0,30,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_lift_confidence_interval_width,2471,0.0,9.34093695672148,6.996058149388814,9.701505037879432,14.53011784797716,47.472053289532475,764.2938064127493,2155,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_lift_stability_score,3336,0.0,0.36029616379546825,0.4119797526592761,0.6130420805919922,0.690784473248246,0.7781161691521163,0.91973877106267,2261,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_expected_units_consensus,3531,2.3809523809523813e-08,1.4470153788688898,0.5555555555555556,1.5,3.000000111111111,13.575004999999988,113.0,689,rolling_history,historical_promo_window,NO,feature_consensus_not_allowed,NO
feature_inspection,feature_probability_demand_confidence_score,3531,0.1018518333333518,0.599487633717718,0.7560977448165416,0.8149733176162173,0.8624802955154839,0.9009395553467695,0.9486500920437846,2516,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_per_transaction_when_sku_present,2928,0.0,1.0093189581292994,1.0,1.0,1.0955128205128206,1.4475324675324681,7.844827586206897,421,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_lost_sales_risk_score,3177,0.0,0.0590372825869676,0.025,0.0928571428571428,0.16109631109631106,0.3928571428571428,0.9285714285714286,620,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_stock_constrained_evidence_promo_count,3531,0.0,12.32965165675446,12.0,19.0,23.0,30.0,34.0,35,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_units_given_multi_item_basket,0,,,,,,,,0,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_probability_zero_units_given_low_traffic,3224,0.0357142857142857,0.5279981414006306,0.5333333333333333,0.7,0.8271364317841083,0.9285714285714286,0.9629629629629628,257,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_basket_history_evidence_promo_count,3531,0.0,12.875955819881053,13.0,19.0,24.0,30.699999999999818,34.0,34,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_anchor_absence_risk,3531,0.0,0.01547964045881023,0.0071933588027678,0.022195233214543,0.0514694005039224,0.0750828460038986,0.075129827336233,2484,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sparse_demand_low_signal_flag,3531,0.0,0.25205324270744833,0.0,1.0,1.0,1.0,1.0,2,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sparse_demand_stable_low_trust_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sparse_demand_random_tail_flag,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sparse_demand_repeatability_score,3531,0.0,0.13891002314116324,0.2000520291363163,0.2023979591836734,0.2063888888888889,0.2155555555555555,0.2155555555555555,465,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sparse_demand_randomness_score,3531,0.4926388888888889,0.5165906177683866,0.4974837408949011,0.5551388888888888,0.56,0.56,0.56,465,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sparse_demand_one_off_likelihood_score,3531,0.7461111111111111,0.7652724942147091,0.749986992715921,0.7961111111111111,0.7999999999999999,0.7999999999999999,0.7999999999999999,465,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sparse_demand_daily_stability_score,3531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sparse_demand_outlier_shape_score,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_sparse_demand_noise_regime_score,3531,0.2463194444444444,0.33391128169642775,0.2487418704474505,0.5775694444444444,0.5800000000000001,0.5800000000000001,0.5800000000000001,465,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_sparse_demand_evidence_available_flag,3531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_anchor_absence_suppressed_demand_score,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_basket_depth_conditional_units_score,3531,0.0,0.08908501921409959,0.0555555555555555,0.125,0.25,0.3333333333333333,0.6666666666666666,587,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_local_equilibrium_gap_units,3531,-706.8272,-5.859429453412631,-3.0,-1.9839,-0.9839,0.0,0.1722,371,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_promo_field_equilibrium_state,3531,0.0,0.00821297082979326,0.0,0.0,0.0,0.0,1.0,2,promotion_period,promo_period_total,NO,flat_placeholder_detected,NO
feature_inspection,feature_inventory_constrained_demand_proxy,3531,0.0,0.183456018125177,0.0,0.0,1.0,2.0,2.0,4,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_high_demand_underprotection_score,3531,0.0,0.0007277725702887523,0.0,0.0,0.0,0.0,0.745609633718013,7,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_kalman_demand_state_level,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_kalman_demand_state_trend,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_kalman_demand_state_uncertainty,3531,0.033076923076923,0.033076923076923,0.033076923076923,0.033076923076923,0.033076923076923,0.033076923076923,0.033076923076923,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_kalman_demand_state_shift_score,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_kalman_demand_state_review_only_flag,3531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_expected_baseline_units_promo_window,3531,0.0,0.6216617708091963,0.0021,0.0052266666666666,0.0219333333333333,7.0,24.5,57,promotion_period,promo_period_total,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_baseline_units_first_7_days,3531,0.0,0.6216617708091963,0.0021,0.0052266666666666,0.0219333333333333,7.0,24.5,57,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_incremental_uplift_units_same_discount,3531,0.0,0.0008528798176489627,0.0,0.0,0.0,0.001652666666666539,0.5881310144927536,38,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_incremental_uplift_units_first_7_days,3531,0.0,0.0008528798176489627,0.0,0.0,0.0,0.001652666666666539,0.5881310144927536,38,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_total_units_from_baseline_plus_uplift,3531,0.0,0.6225146506268455,0.0021,0.0052266666666666,0.0301,7.0,24.5,92,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_total_units_first_7_days,3531,0.0,0.6225146506268455,0.0021,0.0052266666666666,0.0301,7.0,24.5,92,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_uplift_share_of_total_expected_units,3531,0.0,0.007542376877732725,0.0,0.0,0.0,0.1698381365969166,0.9946333333333331,36,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_uplift_demand_support_flag,3531,0.0,0.013877088643443784,0.0,0.0,0.0,1.0,1.0,2,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_allocation_vs_probability_expected_units_ratio,2846,0.0,5.987598977842094,3.0,7.199999999999999,20.0,20.0,20.0,885,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_allocated_units_minus_probability_expected_units,2846,-112.0,2.4675535942424283,1.75,3.0,5.29923273657289,18.591666441666696,322.0,1152,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_expected_excess_units,2846,0.0,2.7404502438802156,1.75,3.0,5.29923273657289,18.591666441666696,322.0,951,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_expected_excess_units_pct,2846,0.0,5.168288644101341,2.0000000000000004,6.2,20.0,20.0,20.0,767,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_probability_expected_sell_through_pct,2806,6.1728395061728405e-09,0.3948522279688489,0.32807059195948085,0.5880514705882354,1.0,1.0,1.0,780,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_allocation_vs_uplift_supported_units_ratio,2213,0.0,17.69792301556751,20.0,20.0,20.0,20.0,20.0,29,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_allocated_units_minus_uplift_supported_units,2213,-20.0,3.8789494237221938,2.9947733333333333,4.992673333333333,7.994568,34.746184800000215,348.85514666666666,319,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_uplift_supported_excess_units,2213,0.0,4.401523673074396,2.9947733333333333,4.992673333333333,7.994568,34.746184800000215,348.85514666666666,288,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_uplift_supported_excess_units_pct,2213,0.0,17.65538437911305,20.0,20.0,20.0,20.0,20.0,9,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_allocation_vs_baseline_gap_units,2846,-20.0,3.6216186202857816,2.9926733333333333,3.9989266666666663,6.995846666666667,29.974503666666664,348.85514666666666,306,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_allocation_vs_uplift_supported_gap_units,2846,-0.0625271497584541,4.256144933718862,3.0,4.0,7.0,29.97147363333334,349.0,88,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_allocation_vs_supported_total_gap_units,2213,-20.0,3.8789494237221938,2.9947733333333333,4.992673333333333,7.994568,34.746184800000215,348.85514666666666,319,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_base_soh_trust_floor_units,3531,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_projected_stock_gap_to_trust_floor_units,3531,0.0,0.3216403285188332,0.0,0.288,1.1472,2.0,2.0,38,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_needed_for_trust_floor,3531,0.0,0.8582830829551545,0.0,1.0,2.0010733333333333,8.0,22.0,120,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_units_needed_for_high_demand_cover,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rolling_history,historical_promo_window,NO,flat_placeholder_detected,NO
feature_inspection,feature_trust_floor_missed_demand_risk_score,3531,0.0,0.08838314097968311,0.0,0.0726125663613558,0.3234703822993978,0.6875,0.9375,92,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_expected_lost_units_below_trust_floor,3531,0.0,0.012565511674428834,0.0,0.0,0.0,0.6875,1.875,37,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
feature_inspection,feature_demand_pressure_vs_total_available_stock_ratio,3531,0.0,0.2960120885523067,0.0006663513775708,0.0022891847699135,0.0184557438794726,7.0,20.0,288,rolling_history,historical_promo_window,NO,not_in_governed_selection_contract,NO
