sku_number,selected_demand_units,total_expected_demand_units,order_units,raw_stock_gap_units,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,expected_units_total_promo,demand_evidence_label,demand_evidence_class,feature_signal_max,feature_exceeds_final_by
191174,0.0315,0.0315,0,0,0.0021,0.9565217391304348,0.9565,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9565217391304348,0.9250217391304348
92466,0.0784,0.0784,0,0,0.0052266666666666,1.0,1.0,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.9216
73699,0.0784,0.0784,0,0,0.0052266666666666,1.0,0.0,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.9216
90068,0.0784,0.0784,0,0,0.0052266666666666,1.0,1.0,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.9216
94054,0.0784,0.0784,0,0,0.0052266666666666,1.0,1.0,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.9216
199051,0.0161,0.0161,0,0,0.0010733333333333,0.9375,0.9375,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9375,0.9214
188805,0.0161,0.0161,0,0,0.0010733333333333,0.9375,0.0,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9375,0.9214
47677,0.0161,0.0161,1,1,0.0010733333333333,0.9375,0.9375,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9375,0.9214
192923,0.0315,0.0315,0,0,0.0021,0.9523809523809524,0.9524,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9524,0.9209
679010,0.0161,0.0161,1,1,0.0010733333333333,0.9333333333333332,0.9333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9333333333333332,0.9172333333333332
54896,0.0315,0.0315,0,0,0.0021,0.9411764705882352,0.0,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9411764705882352,0.9096764705882352
189262,0.0476,0.0476,0,0,0.0031733333333333,0.9565217391304348,0.9565,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9565217391304348,0.9089217391304348
380600,0.0161,0.0161,0,0,0.0010733333333333,0.9230769230769232,0.9231,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9231,0.907
339989,0.0161,0.0161,0,0,0.0010733333333333,0.9166666666666666,0.0,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9166666666666666,0.9005666666666666
87600,0.0315,0.0315,0,0,0.0021,0.9285714285714284,0.9286,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9286,0.8971
36121,0.0161,0.0161,1,1,0.0010733333333333,0.9130434782608696,0.913,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9130434782608696,0.8969434782608696
189243,0.0161,0.0161,1,1,0.0010733333333333,0.9130434782608696,0.913,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9130434782608696,0.8969434782608696
299936,0.0476,0.0476,1,1,0.0031733333333333,0.8947368421052632,0.9444,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9444,0.8968
94008,0.0161,0.0161,1,1,0.0010733333333333,0.9090909090909092,0.9091,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9091,0.893
57934,0.0161,0.0161,0,0,0.0010733333333333,0.9090909090909092,0.9091,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9091,0.893
298522,0.0315,0.0315,0,0,0.0021,0.9166666666666666,0.9167,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9167,0.8852
769878,0.0315,0.0315,0,0,0.0021,0.9166666666666666,0.9167,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9167,0.8852
267575,0.0528,0.0528,1,1,0.0,0.9375,0.0,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9375,0.8847
74328,0.0161,0.0161,1,1,0.0010733333333333,0.9,0.875,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9,0.8839
36122,0.0315,0.0315,1,1,0.0021,0.9130434782608696,0.913,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9130434782608696,0.8815434782608697
192801,0.0161,0.0161,0,0,0.0010733333333333,0.8947368421052632,0.8333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8947368421052632,0.8786368421052632
40079,0.0315,0.0315,1,1,0.0021,0.9090909090909092,0.9091,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9091,0.8776
32738,0.0315,0.0315,1,1,0.0021,0.9090909090909092,0.7778,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9090909090909092,0.8775909090909092
198294,0.0476,0.0476,0,0,0.0031733333333333,0.9230769230769232,0.0,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9230769230769232,0.8754769230769233
87419,0.1253,0.1253,0,0,0.0083533333333333,0.56265,1.0,0.1253,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.8747
908142,0.0161,0.0161,0,0,0.0010733333333333,0.8888888888888888,0.8889,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8728
62913,0.0476,0.0476,0,0,0.0031733333333333,0.9166666666666666,0.9167,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9167,0.8691
885541,0.0476,0.0476,0,0,0.0031733333333333,0.8571428571428571,0.9167,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9167,0.8691
188806,0.0161,0.0161,1,1,0.0010733333333333,0.8823529411764706,0.0,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8823529411764706,0.8662529411764706
196029,0.0528,0.0528,0,0,0.0,0.9166666666666666,0.9167,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9167,0.8639
30626,0.0528,0.0528,0,0,0.0147,0.9130434782608696,0.913,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9130434782608696,0.8602434782608697
53929,0.0161,0.0161,0,0,0.0010733333333333,0.875,0.875,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8589
190124,0.0315,0.0315,0,0,0.0021,0.8888888888888888,0.8889,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8574
90436,0.0315,0.0315,0,0,0.0021,0.8888888888888888,0.8889,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8574
908150,0.0315,0.0315,0,0,0.0021,0.8888888888888888,0.8889,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8574
40356,1.9999,1.9999,3,3,0.0052266666666666,2.5294117647058822,2.8571,1.9999,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,2.8571,0.8572
195434,0.0315,0.0315,0,0,0.0021,0.8823529411764706,0.8824,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8824,0.8509
198290,0.0161,0.0161,0,0,0.0010733333333333,0.8666666666666667,0.0,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8666666666666667,0.8505666666666667
74330,0.0528,0.0528,0,0,0.0,0.9,0.875,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9,0.8472000000000001
70983,0.0528,0.0528,0,0,0.0,0.7692307692307693,0.9,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9,0.8472000000000001
50654,0.0315,0.0315,1,1,0.0021,0.875,0.6667,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8435
90143,0.0315,0.0315,0,0,0.0021,0.875,0.875,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8435
50356,0.0161,0.0161,1,1,0.0010733333333333,0.8571428571428571,0.8,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8571428571428571,0.8410428571428571
190142,0.0161,0.0161,0,0,0.0010733333333333,0.8571428571428571,0.8571,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8571428571428571,0.8410428571428571
94067,0.0161,0.0161,0,0,0.0010733333333333,0.8571428571428571,0.8571,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8571428571428571,0.8410428571428571
195082,0.0161,0.0161,0,0,0.0010733333333333,0.8571428571428571,0.8571,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8571428571428571,0.8410428571428571
20865,0.0528,0.0528,0,0,0.0,0.8888888888888888,0.8889,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8361000000000001
298077,0.0528,0.0528,0,0,0.0,0.7272727272727272,0.8889,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8361000000000001
676195,0.0528,0.0528,0,0,0.0,0.8888888888888888,0.8889,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8889,0.8361000000000001
24918,0.0161,0.0161,1,1,0.0010733333333333,0.7931034482758621,0.8519,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8519,0.8358
191175,0.0784,0.0784,0,0,0.0052266666666666,0.9130434782608696,0.913,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9130434782608696,0.8346434782608696
607339,3.9998,3.9998,0,1,0.0094266666666666,4.833333333333333,0.0,3.9998,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,4.833333333333333,0.833533333333333
39545,0.0528,0.0528,0,0,0.0,0.8846153846153846,0.2,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8846153846153846,0.8318153846153846
74931,0.0938,0.0938,0,0,0.0062533333333333,0.9230769230769232,0.9,0.0938,LOW_NONZERO_DEMAND,low_nonzero_demand,0.9230769230769232,0.8292769230769232
585463,0.0161,0.0161,1,1,0.0010733333333333,0.8421052631578947,0.75,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8421052631578947,0.8260052631578947
91456,0.0315,0.0315,0,0,0.0021,0.8571428571428571,0.6667,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8571428571428571,0.8256428571428571
65624,0.0528,0.0528,1,1,0.0,0.6153846153846154,0.875,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8222
300160,0.0528,0.0528,0,0,0.0,0.875,0.875,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8222
195945,0.0528,0.0528,1,1,0.0,0.875,0.875,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8222
668178,0.0528,0.0528,0,0,0.0,0.875,0.875,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8222
92642,0.0161,0.0161,0,0,0.0010733333333333,0.8333333333333334,0.8333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8172333333333334
199902,0.0161,0.0161,0,0,0.0010733333333333,0.8333333333333334,0.8333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8172333333333334
281751,0.0161,0.0161,0,0,0.0010733333333333,0.8333333333333334,0.0,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8172333333333334
668038,0.0161,0.0161,0,0,0.0010733333333333,0.8333333333333334,0.8333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8172333333333334
194888,0.0161,0.0161,0,0,0.0010733333333333,0.5555555555555556,0.8333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333,0.8172
645753,0.0623,0.0623,1,1,0.0041533333333333,0.875,0.875,0.0623,LOW_NONZERO_DEMAND,low_nonzero_demand,0.875,0.8127
191176,0.0161,0.0161,0,0,0.0010733333333333,0.8260869565217391,0.8261,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8261,0.8099999999999999
24385,0.0161,0.0161,0,0,0.0010733333333333,0.8260869565217391,0.8261,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8261,0.8099999999999999
537886,0.0623,0.0623,0,0,0.0041533333333333,0.8666666666666667,0.8667,0.0623,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8667,0.8044
66921,0.0528,0.0528,0,0,0.0147,0.8571428571428571,0.8571,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8571428571428571,0.8043428571428571
34115,0.0161,0.0161,0,0,0.0010733333333333,0.8181818181818182,0.8182,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8182,0.8021
94001,0.0161,0.0161,0,0,0.0010733333333333,0.8181818181818182,0.8182,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8182,0.8021
67094,0.0315,0.0315,0,0,0.0021,0.8333333333333334,0.8333,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8018333333333334
198723,0.0315,0.0315,0,0,0.0021,0.8333333333333334,0.8333,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8018333333333334
90115,0.0315,0.0315,0,0,0.0021,0.8333333333333334,0.8333,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.8018333333333334
15841,0.0225,0.0161,2,2,0.0010733333333333,0.8235294117647058,0.8235,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8235294117647058,0.8010294117647059
798177,0.2037,0.2037,0,0,0.01358,1.0,1.0,0.2037,LOW_NONZERO_DEMAND,low_nonzero_demand,1.0,0.7963
190069,0.0938,0.0938,0,0,0.0062533333333333,0.8888888888888888,0.0,0.0938,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8888888888888888,0.7950888888888888
43876,0.0315,0.0315,0,0,0.0021,0.7777777777777778,0.8235,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8235,0.792
298085,0.0315,0.0315,0,0,0.0021,0.8181818181818182,0.7778,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8181818181818182,0.7866818181818183
195258,0.0161,0.0161,0,0,0.0010733333333333,0.8000000000000002,0.25,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8000000000000002,0.7839000000000002
504300,0.0161,0.0161,1,1,0.0010733333333333,0.7600000000000001,0.8,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7839
350173,0.0528,0.0528,1,1,0.0301,0.8333333333333334,0.8333,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.7805333333333334
196041,0.0528,0.0528,1,1,0.0,0.8333333333333334,0.8333,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333333333333334,0.7805333333333334
192531,0.0528,0.0528,0,0,0.0,0.7692307692307693,0.8333,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333,0.7805000000000001
61289,0.0528,0.0528,0,0,0.0,0.8,0.8333,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8333,0.7805000000000001
46887,0.0528,0.0528,0,0,0.0301,0.8260869565217391,0.8261,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8261,0.7733
195437,0.0528,0.0528,0,0,0.0147,0.8235294117647058,0.8235,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8235294117647058,0.7707294117647059
93998,0.0476,0.0476,0,0,0.0031733333333333,0.8181818181818182,0.8182,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8182,0.7706000000000001
103912,0.0161,0.0161,1,1,0.0010733333333333,0.7857142857142857,0.7857,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7857142857142857,0.7696142857142857
43877,0.0315,0.0315,1,1,0.0021,0.75,0.8,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7685000000000001
49817,0.0315,0.0315,1,1,0.0021,0.8,0.0,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7685000000000001
189360,0.0315,0.0315,0,0,0.0021,0.8,0.4286,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7685000000000001
66096,0.0528,0.0528,1,1,0.0147,0.8181818181818182,0.8182,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8182,0.7654000000000001
195501,0.0161,0.0161,0,0,0.0010733333333333,0.7777777777777778,0.7778,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7778,0.7617
196000,0.0161,0.0161,0,0,0.0010733333333333,0.7727272727272727,0.7727,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7727272727272727,0.7566272727272727
189251,0.0161,0.0161,1,1,0.0010733333333333,0.7727272727272727,0.7727,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7727272727272727,0.7566272727272727
32641,0.0161,0.0161,1,1,0.0010733333333333,0.7391304347826088,0.7727,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7727,0.7566
385409,0.0476,0.0476,0,0,0.0031733333333333,0.8000000000000002,0.8,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8000000000000002,0.7524000000000002
27981,0.0476,0.0476,1,1,0.0031733333333333,0.8,0.8,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7524000000000001
195414,0.0161,0.0161,1,1,0.0010733333333333,0.7647058823529411,0.7647,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7647058823529411,0.7486058823529411
403014,0.0528,0.0528,0,0,0.0,0.8000000000000002,0.8,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8000000000000002,0.7472000000000002
198940,0.0528,0.0528,0,0,0.0,0.7272727272727272,0.8,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7472000000000001
10435,0.0528,0.0528,0,0,0.0,0.6666666666666666,0.8,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7472000000000001
38463,0.0528,0.0528,1,1,0.0,0.8,0.0,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7472000000000001
485632,0.0528,0.0528,0,0,0.0,0.8,0.8,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.8,0.7472000000000001
41516,0.0315,0.0315,0,0,0.0021,0.7777777777777778,0.0,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7777777777777778,0.7462777777777778
190089,0.0315,0.0315,0,0,0.0021,0.7777777777777778,0.0,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7777777777777778,0.7462777777777778
199120,0.0623,0.0623,0,0,0.0041533333333333,0.80000005,0.8,0.0623,LOW_NONZERO_DEMAND,low_nonzero_demand,0.80000005,0.7377000499999999
195355,0.0161,0.0161,0,0,0.0010733333333333,0.750000125,0.75,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.750000125,0.733900125
90142,0.0161,0.0161,0,0,0.0010733333333333,0.75,0.75,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7339
15270,0.0161,0.0161,0,0,0.0010733333333333,0.75,0.75,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7339
96151,0.0161,0.0161,0,0,0.0010733333333333,0.75,0.75,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7339
190120,0.0528,0.0528,0,0,0.0,0.7777777777777778,0.7778,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7778,0.7250000000000001
198286,0.0476,0.0476,0,0,0.0031733333333333,0.7692307692307693,0.0,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7692307692307693,0.7216307692307693
95613,0.0315,0.0315,0,0,0.0021,0.750000125,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.750000125,0.718500125
199736,0.0315,0.0315,0,0,0.0110294117647058,0.750000125,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.750000125,0.718500125
96481,0.0315,0.0315,0,0,0.0021,0.7500000833333335,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7500000833333335,0.7185000833333335
44033,0.0315,0.0315,0,0,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
96452,0.0315,0.0315,0,0,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
199761,0.0315,0.0315,1,1,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
189277,0.0315,0.0315,0,0,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
196026,0.0315,0.0315,1,1,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
185329,0.0315,0.0315,0,0,0.0021,0.6,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
96483,0.0315,0.0315,0,0,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
198717,0.0315,0.0315,0,0,0.0021,0.75,0.75,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7185
32752,0.0161,0.0161,0,0,0.0010733333333333,0.7333333333333333,0.7333,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7333333333333333,0.7172333333333333
93994,0.0161,0.0161,0,0,0.0010733333333333,0.7272727272727272,0.7273,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7273,0.7111999999999999
94006,0.0161,0.0161,1,1,0.0010733333333333,0.7272727272727273,0.7273,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7273,0.7111999999999999
43540,1.9999,1.9999,0,1,0.0052266666666666,2.7058823529411766,1.7778,1.9999,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,2.7058823529411766,0.7059823529411766
612448,12.0001,12.0001,0,10,0.01568,12.705882352941176,10.6667,12.0001,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,12.705882352941176,0.705782352941176
96455,0.0476,0.0476,0,0,0.0031733333333333,0.750000125,0.75,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.750000125,0.702400125
96446,0.0476,0.0476,0,0,0.0031733333333333,0.75,0.75,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7024
94038,0.0476,0.0476,1,1,0.0031733333333333,0.75,0.6667,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7024
198722,0.0476,0.0476,0,0,0.0031733333333333,0.75,0.75,0.0476,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.7024
198288,0.0315,0.0315,0,0,0.0021,0.7333333333333333,0.0,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7333333333333333,0.7018333333333333
196552,0.0161,0.0161,0,0,0.0010733333333333,0.7142857142857143,0.6,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7142857142857143,0.6981857142857143
196231,0.0161,0.0161,1,1,0.0010733333333333,0.7142857142857143,0.25,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7142857142857143,0.6981857142857143
69210,0.0528,0.0528,0,0,0.0,0.7500000833333335,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7500000833333335,0.6972000833333335
44388,0.0528,0.0528,0,0,0.0,0.75,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
420950,0.0528,0.0528,1,1,0.0,0.5000000555555556,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
186513,0.0528,0.0528,0,0,0.0,0.75,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
668160,0.0528,0.0528,0,0,0.0,0.75,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
88730,0.0528,0.0528,0,0,0.0,0.75,0.6667,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
186414,0.0528,0.0528,0,0,0.0301,0.75,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
16566,0.0528,0.0528,1,1,0.0,0.75,0.75,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6972
192177,0.0315,0.0315,1,1,0.0021,0.7272727272727272,0.7273,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7273,0.6958
93990,0.0315,0.0315,1,1,0.0021,0.7272727272727273,0.7273,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7273,0.6958
1228,0.0161,0.0161,0,0,0.0010733333333333,0.7058823529411765,0.7059,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7059,0.6898
55990,0.0161,0.0161,0,0,0.0010733333333333,0.7058823529411765,0.4444,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7058823529411765,0.6897823529411765
187276,0.0623,0.0623,1,1,0.0041533333333333,0.750000125,0.75,0.0623,LOW_NONZERO_DEMAND,low_nonzero_demand,0.750000125,0.687700125
198933,0.0161,0.0161,0,0,0.0010733333333333,0.6363636363636364,0.7,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7,0.6839
50395,0.0161,0.0161,0,0,0.0010733333333333,0.6666666666666666,0.7,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7,0.6839
39410,0.0315,0.0315,0,0,0.0021,0.7142857142857143,0.7143,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7143,0.6828000000000001
191317,0.0315,0.0315,1,1,0.0021,0.7142857142857143,0.7143,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7143,0.6828000000000001
24419,0.0161,0.0161,1,1,0.0010733333333333,0.6956521739130435,0.6957,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6957,0.6796
189249,0.0161,0.0161,1,1,0.0010733333333333,0.6956521739130435,0.6957,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6957,0.6796
66823,0.0161,0.0161,0,0,0.0010733333333333,0.6666666666666666,0.6957,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6957,0.6796
89061,0.0161,0.0161,0,0,0.0010733333333333,0.6923076923076922,0.6923,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6923076923076922,0.6762076923076922
90166,0.0784,0.0784,0,0,0.0052266666666666,0.75,0.75,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6716
187275,0.0784,0.0784,0,0,0.0052266666666666,0.75,0.75,0.0784,LOW_NONZERO_DEMAND,low_nonzero_demand,0.75,0.6716
195402,0.0161,0.0161,0,0,0.0010733333333333,0.6875,0.6875,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6875,0.6714
520924,0.0161,0.0161,0,0,0.0010733333333333,0.6818181818181818,0.6818,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6818181818181818,0.6657181818181818
322083,0.0161,0.0161,1,1,0.0010733333333333,0.6551724137931034,0.6786,0.0161,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6786,0.6625
192998,0.0528,0.0528,0,0,0.0,0.7142857142857143,0.7143,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7143,0.6615000000000001
44021,0.0528,0.0528,0,0,0.0,0.7142857142857143,0.7143,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7143,0.6615000000000001
50354,0.0528,0.0528,0,0,0.0,0.7142857142857143,0.6,0.0528,LOW_NONZERO_DEMAND,low_nonzero_demand,0.7142857142857143,0.6614857142857143
47657,0.0315,0.0315,1,1,0.0021,0.6875,0.6875,0.0315,LOW_NONZERO_DEMAND,low_nonzero_demand,0.6875,0.656
