customer_release_recommendation,primary_blocker,phase6a_deployment_status,total_engineered_columns,leak_safe_model_input_count,blocked_feature_count,broken_feature_count,brain_feature_visibility_score,visibility_status,shadow_training_status,auto_orders_approved,production_model_deployed,governed_actions_overwritten,notes
NO_RELEASE,future_promo_or_missing_actuals_for_shadow_training,PROPOSED_NOT_DEPLOYED,661,406,229,20,61.42,BLOCKED_BY_LEGACY_SELECTORS,BLOCKED_BY_FEATURE_QUALITY,NO,NO,NO,Phase 6F profiles full engineered feature universe; shadow training is advisory only and does not deploy models
