sku_number,predicted_promo_period_sales_units,promo_period_demand_source,promo_period_demand_warning
91943,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167144,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167150,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167153,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167156,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91899,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92152,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90993,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90994,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91932,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91890,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91896,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167079,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167122,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167596,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167103,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
189857,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
21963,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97545,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90790,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97804,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94479,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97805,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
6480,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96622,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
87605,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
192069,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97507,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97508,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97509,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
15272,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
668046,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96544,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97770,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97771,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97772,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97773,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94256,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97767,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97768,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92926,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
87651,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190094,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88732,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193305,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88315,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97130,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94512,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190090,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95858,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94490,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
184833,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97596,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97498,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97496,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96642,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197586,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
192005,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94174,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97302,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97497,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
192186,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97575,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97300,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96625,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96451,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96165,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96656,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96609,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96602,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96603,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96610,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96511,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96164,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96632,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96643,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97595,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97573,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88303,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96448,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97987,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
199943,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94492,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193068,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
43907,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90479,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90481,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97203,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97200,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97194,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
24359,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167948,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94695,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96612,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97864,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97865,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97866,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97867,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97868,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97869,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97870,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91904,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94051,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91031,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95865,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97140,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97141,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97143,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193055,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90988,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167110,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88380,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95846,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95842,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97981,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97126,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94497,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
198288,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97133,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95857,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
388971,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
194687,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97122,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97125,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97121,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97124,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88445,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
71914,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90996,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97579,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93861,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92515,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
198290,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98015,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197262,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91010,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167083,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
188027,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92133,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92134,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96352,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193074,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90903,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88460,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92175,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
195524,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93868,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
66797,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97632,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94494,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97322,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98023,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98135,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98078,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98184,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
43527,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98173,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98174,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98176,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98177,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
195018,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
250236,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98114,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98130,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98132,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97311,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98081,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98080,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98109,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98128,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98129,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97320,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167564,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167549,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167568,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167545,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167556,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167563,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167555,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167533,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96462,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94906,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94909,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
64088,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90813,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94538,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94658,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97199,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92141,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
51769,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167557,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167537,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167539,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167541,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167543,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167559,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167561,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197263,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96461,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97539,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
191366,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
191367,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93866,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
186362,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
72664,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
626724,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88446,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92765,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97541,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95387,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95391,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
668491,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97678,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88055,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
194000,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95097,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95100,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95095,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95096,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97556,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88444,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
198286,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193699,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97558,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
186550,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97195,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
53686,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
38297,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97549,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97552,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97704,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97705,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97706,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
598275,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
195528,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96699,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
96704,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90385,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90387,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
89874,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88780,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
193454,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
94255,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
89769,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
89754,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90522,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93846,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92856,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93847,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
307548,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190073,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
5378,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
592188,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167585,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92174,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
647552,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88325,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97435,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
87654,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91030,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
567302,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
591461,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91052,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88242,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
194035,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93848,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93851,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
188942,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197210,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
68083,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97769,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93923,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
185259,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
537187,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
5446,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92181,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88388,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
56951,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95874,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
197748,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91018,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88283,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95885,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190072,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
50701,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97846,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91070,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91877,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91878,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167105,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167109,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90998,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167593,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98108,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91071,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91945,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91905,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91048,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91059,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91944,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91954,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91937,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
56950,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91872,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91906,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91863,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91956,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91948,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91033,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91066,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91951,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92180,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92140,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167546,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95860,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95890,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92159,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91047,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91072,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92150,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167584,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
479196,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95870,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167076,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
647875,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88318,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167098,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167099,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167138,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88387,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91892,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98134,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167127,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95893,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
93821,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
16736,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97198,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97197,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
97196,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90986,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
190097,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98183,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98119,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98120,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98175,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167106,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
479212,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167087,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95866,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
53981,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167112,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91940,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95867,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
68082,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167091,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167092,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92170,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92166,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167075,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167095,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167132,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167093,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167073,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167082,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167085,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
90989,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91019,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167074,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167124,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98082,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98107,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98110,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98111,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98121,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
98122,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
92162,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167159,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167160,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167116,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167119,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91893,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91942,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91039,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91916,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91021,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167080,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167530,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167531,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167532,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167551,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
167553,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91049,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91065,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91075,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91881,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
91928,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
95883,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
88250,0.0,missing_promo_period_demand,no_safe_promo_period_demand_evidence
