source_id,source_type,target_id,target_type,edge_type,weight
SKU:92331,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:92331,SKU,CATEGORY:COSMECEUTICAL,CATEGORY,MEMBER_OF,1.0
SKU:92331,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:92331,SKU,LONG_TAIL_FLAG:YES,LONG_TAIL_FLAG,HAS_ROLE,1.0
SKU:92331,SKU,MISSION_SCORE:9.8,MISSION_SCORE,MISSION_ROLE,1.0
SKU:92331,SKU,PROMOTION:772|92331|2025-11-25|2025-12-01|772-92331-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,PROMOTION,IN_PROMOTION,1.0
SKU:92331,SKU,CENSORED_DEMAND:1,CENSORED_DEMAND,STOCKOUT_HISTORY,1.0
SKU:193148,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:193148,SKU,CATEGORY:NYX,CATEGORY,MEMBER_OF,1.0
SKU:193148,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:193148,SKU,MISSION_SCORE:8.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:193148,SKU,PROMOTION:772|193148|2025-12-01|2025-12-13|772-193148-20251201|Allocation Report - OP15 12 DAYS OF CHRISTMAS,PROMOTION,IN_PROMOTION,1.0
SKU:51070,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:51070,SKU,CATEGORY:NYX,CATEGORY,MEMBER_OF,1.0
SKU:51070,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:51070,SKU,MISSION_SCORE:11.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:51070,SKU,PROMOTION:772|51070|2025-12-01|2025-12-13|772-51070-20251201|Allocation Report - OP15 12 DAYS OF CHRISTMAS,PROMOTION,IN_PROMOTION,1.0
SKU:195422,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:195422,SKU,CATEGORY:NYX,CATEGORY,MEMBER_OF,1.0
SKU:195422,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:195422,SKU,MISSION_SCORE:14.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:195422,SKU,PROMOTION:772|195422|2025-12-11|2025-12-24|772-195422-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:195434,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:195434,SKU,CATEGORY:NYX,CATEGORY,MEMBER_OF,1.0
SKU:195434,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:195434,SKU,MISSION_SCORE:11.2,MISSION_SCORE,MISSION_ROLE,1.0
SKU:195434,SKU,PROMOTION:772|195434|2025-12-11|2025-12-24|772-195434-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:44175,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:44175,SKU,CATEGORY:MANICURE PEDICURE,CATEGORY,MEMBER_OF,1.0
SKU:44175,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:44175,SKU,MISSION_SCORE:7.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:44175,SKU,PROMOTION:772|44175|2025-12-11|2025-12-24|772-44175-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,PROMOTION,IN_PROMOTION,1.0
SKU:185192,SKU,DEPARTMENT:SUNCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:185192,SKU,CATEGORY:SUN PROTECTION,CATEGORY,MEMBER_OF,1.0
SKU:185192,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:185192,SKU,MISSION_SCORE:17.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:185192,SKU,PROMOTION:772|185192|2025-12-25|2026-01-14|772-185192-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:188146,SKU,DEPARTMENT:SUNCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:188146,SKU,CATEGORY:SUN PROTECTION,CATEGORY,MEMBER_OF,1.0
SKU:188146,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:188146,SKU,MISSION_SCORE:11.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:188146,SKU,PROMOTION:772|188146|2025-12-25|2026-01-14|772-188146-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190060,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:190060,SKU,CATEGORY:BEAUTY TOOLS,CATEGORY,MEMBER_OF,1.0
SKU:190060,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190060,SKU,MISSION_SCORE:9.0,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190060,SKU,PROMOTION:772|190060|2025-12-25|2026-01-14|772-190060-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190062,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:190062,SKU,CATEGORY:BEAUTY TOOLS,CATEGORY,MEMBER_OF,1.0
SKU:190062,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190062,SKU,MISSION_SCORE:12.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190062,SKU,PROMOTION:772|190062|2025-12-25|2026-01-14|772-190062-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190065,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:190065,SKU,CATEGORY:BEAUTY TOOLS,CATEGORY,MEMBER_OF,1.0
SKU:190065,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190065,SKU,MISSION_SCORE:11.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190065,SKU,PROMOTION:772|190065|2025-12-25|2026-01-14|772-190065-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190084,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:190084,SKU,CATEGORY:BEAUTY TOOLS,CATEGORY,MEMBER_OF,1.0
SKU:190084,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190084,SKU,MISSION_SCORE:12.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190084,SKU,PROMOTION:772|190084|2025-12-25|2026-01-14|772-190084-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190099,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:190099,SKU,CATEGORY:TRAVEL ACCESSORIES,CATEGORY,MEMBER_OF,1.0
SKU:190099,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190099,SKU,MISSION_SCORE:9.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190099,SKU,PROMOTION:772|190099|2025-12-25|2026-01-14|772-190099-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190135,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:190135,SKU,CATEGORY:BEAUTY TOOLS,CATEGORY,MEMBER_OF,1.0
SKU:190135,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190135,SKU,MISSION_SCORE:13.5,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190135,SKU,PROMOTION:772|190135|2025-12-25|2026-01-14|772-190135-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190274,SKU,DEPARTMENT:HAIR ACC BRUSHES,DEPARTMENT,MEMBER_OF,1.0
SKU:190274,SKU,CATEGORY:HAIR ACCESSORIES,CATEGORY,MEMBER_OF,1.0
SKU:190274,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190274,SKU,MISSION_SCORE:10.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190274,SKU,PROMOTION:772|190274|2025-12-25|2026-01-14|772-190274-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:190275,SKU,DEPARTMENT:HAIR ACC BRUSHES,DEPARTMENT,MEMBER_OF,1.0
SKU:190275,SKU,CATEGORY:HAIR ACCESSORIES,CATEGORY,MEMBER_OF,1.0
SKU:190275,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:190275,SKU,MISSION_SCORE:7.9,MISSION_SCORE,MISSION_ROLE,1.0
SKU:190275,SKU,PROMOTION:772|190275|2025-12-25|2026-01-14|772-190275-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:192177,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:192177,SKU,CATEGORY:TREATMENT,CATEGORY,MEMBER_OF,1.0
SKU:192177,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:192177,SKU,MISSION_SCORE:11.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:192177,SKU,PROMOTION:772|192177|2025-12-25|2026-01-14|772-192177-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:197262,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:197262,SKU,CATEGORY:BEAUTY TOOLS,CATEGORY,MEMBER_OF,1.0
SKU:197262,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:197262,SKU,MISSION_SCORE:11.5,MISSION_SCORE,MISSION_ROLE,1.0
SKU:197262,SKU,PROMOTION:772|197262|2025-12-25|2026-01-14|772-197262-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:198934,SKU,DEPARTMENT:BEAUTY ACCESSORIES,DEPARTMENT,MEMBER_OF,1.0
SKU:198934,SKU,CATEGORY:FASHION ACCESS,CATEGORY,MEMBER_OF,1.0
SKU:198934,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:198934,SKU,MISSION_SCORE:15.7,MISSION_SCORE,MISSION_ROLE,1.0
SKU:198934,SKU,PROMOTION:772|198934|2025-12-25|2026-01-14|772-198934-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:199044,SKU,DEPARTMENT:SUNCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:199044,SKU,CATEGORY:SUN PROTECTION,CATEGORY,MEMBER_OF,1.0
SKU:199044,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:199044,SKU,MISSION_SCORE:14.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:199044,SKU,PROMOTION:772|199044|2025-12-25|2026-01-14|772-199044-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:20866,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:20866,SKU,CATEGORY:SHAMPOO CONDITIONE,CATEGORY,MEMBER_OF,1.0
SKU:20866,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:20866,SKU,MISSION_SCORE:17.2,MISSION_SCORE,MISSION_ROLE,1.0
SKU:20866,SKU,PROMOTION:772|20866|2025-12-25|2026-01-14|772-20866-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:21072,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:21072,SKU,CATEGORY:SALLY HANSEN,CATEGORY,MEMBER_OF,1.0
SKU:21072,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:21072,SKU,MISSION_SCORE:13.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:21072,SKU,PROMOTION:772|21072|2025-12-25|2026-01-14|772-21072-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:22069,SKU,DEPARTMENT:VITAMIN SUPPLEMENT,DEPARTMENT,MEMBER_OF,1.0
SKU:22069,SKU,CATEGORY:DIGESTIVE HLTH SUP,CATEGORY,MEMBER_OF,1.0
SKU:22069,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:22069,SKU,MISSION_SCORE:15.8,MISSION_SCORE,MISSION_ROLE,1.0
SKU:22069,SKU,PROMOTION:772|22069|2025-12-25|2026-01-14|772-22069-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:23075,SKU,DEPARTMENT:BEAUTY ELECTRICAL,DEPARTMENT,MEMBER_OF,1.0
SKU:23075,SKU,CATEGORY:HAIR ELECTRICAL,CATEGORY,MEMBER_OF,1.0
SKU:23075,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:23075,SKU,MISSION_SCORE:19.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:23075,SKU,PROMOTION:772|23075|2025-12-25|2026-01-14|772-23075-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:24919,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:24919,SKU,CATEGORY:COSMECEUTICAL,CATEGORY,MEMBER_OF,1.0
SKU:24919,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:24919,SKU,MISSION_SCORE:20.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:24919,SKU,PROMOTION:772|24919|2025-12-25|2026-01-14|772-24919-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:295000,SKU,DEPARTMENT:HAIR REMOVAL,DEPARTMENT,MEMBER_OF,1.0
SKU:295000,SKU,CATEGORY:WOMENS SHAVING AID,CATEGORY,MEMBER_OF,1.0
SKU:295000,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:295000,SKU,MISSION_SCORE:12.0,MISSION_SCORE,MISSION_ROLE,1.0
SKU:295000,SKU,PROMOTION:772|295000|2025-12-25|2026-01-14|772-295000-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:298522,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:298522,SKU,CATEGORY:SHAMPOO CONDITIONE,CATEGORY,MEMBER_OF,1.0
SKU:298522,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:298522,SKU,MISSION_SCORE:12.9,MISSION_SCORE,MISSION_ROLE,1.0
SKU:298522,SKU,PROMOTION:772|298522|2025-12-25|2026-01-14|772-298522-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:306779,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:306779,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:306779,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:306779,SKU,MISSION_SCORE:14.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:306779,SKU,PROMOTION:772|306779|2025-12-25|2026-01-14|772-306779-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:36995,SKU,DEPARTMENT:SUNCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:36995,SKU,CATEGORY:SUN PROTECTION,CATEGORY,MEMBER_OF,1.0
SKU:36995,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:36995,SKU,MISSION_SCORE:13.5,MISSION_SCORE,MISSION_ROLE,1.0
SKU:36995,SKU,PROMOTION:772|36995|2025-12-25|2026-01-14|772-36995-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:388823,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:388823,SKU,CATEGORY:THERAPEUTIC,CATEGORY,MEMBER_OF,1.0
SKU:388823,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:388823,SKU,MISSION_SCORE:15.4,MISSION_SCORE,MISSION_ROLE,1.0
SKU:388823,SKU,PROMOTION:772|388823|2025-12-25|2026-01-14|772-388823-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:415278,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:415278,SKU,CATEGORY:DRY SHAMPOO,CATEGORY,MEMBER_OF,1.0
SKU:415278,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:415278,SKU,MISSION_SCORE:13.8,MISSION_SCORE,MISSION_ROLE,1.0
SKU:415278,SKU,PROMOTION:772|415278|2025-12-25|2026-01-14|772-415278-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:49493,SKU,DEPARTMENT:BATH TOILETRIES,DEPARTMENT,MEMBER_OF,1.0
SKU:49493,SKU,CATEGORY:PERSONAL WASH,CATEGORY,MEMBER_OF,1.0
SKU:49493,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:49493,SKU,MISSION_SCORE:11.7,MISSION_SCORE,MISSION_ROLE,1.0
SKU:49493,SKU,PROMOTION:772|49493|2025-12-25|2026-01-14|772-49493-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:49817,SKU,DEPARTMENT:BATH TOILETRIES,DEPARTMENT,MEMBER_OF,1.0
SKU:49817,SKU,CATEGORY:PERSONAL WASH,CATEGORY,MEMBER_OF,1.0
SKU:49817,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:49817,SKU,MISSION_SCORE:12.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:49817,SKU,PROMOTION:772|49817|2025-12-25|2026-01-14|772-49817-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:51409,SKU,DEPARTMENT:TANNING,DEPARTMENT,MEMBER_OF,1.0
SKU:51409,SKU,CATEGORY:TANNING SKIN,CATEGORY,MEMBER_OF,1.0
SKU:51409,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:51409,SKU,MISSION_SCORE:15.3,MISSION_SCORE,MISSION_ROLE,1.0
SKU:51409,SKU,PROMOTION:772|51409|2025-12-25|2026-01-14|772-51409-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:61289,SKU,DEPARTMENT:HAIRCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:61289,SKU,CATEGORY:SHAMPOO CONDITIONE,CATEGORY,MEMBER_OF,1.0
SKU:61289,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:61289,SKU,MISSION_SCORE:10.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:61289,SKU,PROMOTION:772|61289|2025-12-25|2026-01-14|772-61289-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:711578,SKU,DEPARTMENT:DIGESTIVE CARE,DEPARTMENT,MEMBER_OF,1.0
SKU:711578,SKU,CATEGORY:ANTACIDS,CATEGORY,MEMBER_OF,1.0
SKU:711578,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:711578,SKU,MISSION_SCORE:8.5,MISSION_SCORE,MISSION_ROLE,1.0
SKU:711578,SKU,PROMOTION:772|711578|2025-12-25|2026-01-14|772-711578-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:88789,SKU,DEPARTMENT:NUTRITION WELLBEIN,DEPARTMENT,MEMBER_OF,1.0
SKU:88789,SKU,CATEGORY:SPORTS NUTRITION,CATEGORY,MEMBER_OF,1.0
SKU:88789,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:88789,SKU,MISSION_SCORE:12.2,MISSION_SCORE,MISSION_ROLE,1.0
SKU:88789,SKU,PROMOTION:772|88789|2025-12-25|2026-01-14|772-88789-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:90087,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:90087,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:90087,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:90087,SKU,MISSION_SCORE:10.8,MISSION_SCORE,MISSION_ROLE,1.0
SKU:90087,SKU,PROMOTION:772|90087|2025-12-25|2026-01-14|772-90087-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:90095,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:90095,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:90095,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:90095,SKU,MISSION_SCORE:9.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:90095,SKU,PROMOTION:772|90095|2025-12-25|2026-01-14|772-90095-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:90103,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:90103,SKU,CATEGORY:LOREAL,CATEGORY,MEMBER_OF,1.0
SKU:90103,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:90103,SKU,MISSION_SCORE:12.5,MISSION_SCORE,MISSION_ROLE,1.0
SKU:90103,SKU,PROMOTION:772|90103|2025-12-25|2026-01-14|772-90103-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:92214,SKU,DEPARTMENT:SKINCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:92214,SKU,CATEGORY:EVERYDAY SKIN,CATEGORY,MEMBER_OF,1.0
SKU:92214,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:92214,SKU,MISSION_SCORE:16.1,MISSION_SCORE,MISSION_ROLE,1.0
SKU:92214,SKU,PROMOTION:772|92214|2025-12-25|2026-01-14|772-92214-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:92642,SKU,DEPARTMENT:SUNCARE,DEPARTMENT,MEMBER_OF,1.0
SKU:92642,SKU,CATEGORY:SUN PROTECTION,CATEGORY,MEMBER_OF,1.0
SKU:92642,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:92642,SKU,MISSION_SCORE:11.9,MISSION_SCORE,MISSION_ROLE,1.0
SKU:92642,SKU,PROMOTION:772|92642|2025-12-25|2026-01-14|772-92642-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:92705,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:92705,SKU,CATEGORY:RIMMEL,CATEGORY,MEMBER_OF,1.0
SKU:92705,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:92705,SKU,MISSION_SCORE:11.7,MISSION_SCORE,MISSION_ROLE,1.0
SKU:92705,SKU,PROMOTION:772|92705|2025-12-25|2026-01-14|772-92705-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:93461,SKU,DEPARTMENT:HAIR REMOVAL,DEPARTMENT,MEMBER_OF,1.0
SKU:93461,SKU,CATEGORY:WOMENS SHAVING AID,CATEGORY,MEMBER_OF,1.0
SKU:93461,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:93461,SKU,MISSION_SCORE:10.5,MISSION_SCORE,MISSION_ROLE,1.0
SKU:93461,SKU,PROMOTION:772|93461|2025-12-25|2026-01-14|772-93461-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,PROMOTION,IN_PROMOTION,1.0
SKU:191176,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:191176,SKU,CATEGORY:MAYBELLINE,CATEGORY,MEMBER_OF,1.0
SKU:191176,SKU,SUPPLIER_REGIME:UNKNOWN,SUPPLIER_REGIME,SUPPLIED_BY,1.0
SKU:191176,SKU,MISSION_SCORE:13.6,MISSION_SCORE,MISSION_ROLE,1.0
SKU:191176,SKU,PROMOTION:772|191176|2026-01-22|2026-02-04|772-191176-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,PROMOTION,IN_PROMOTION,1.0
SKU:30536,SKU,DEPARTMENT:COLOUR COSMETICS,DEPARTMENT,MEMBER_OF,1.0
SKU:30536,SKU,CATEGORY:MAYBELLINE,CATEGORY,MEMBER_OF,1.0
