promotion_row_key,store_action_legacy,order_units_legacy,store_action_shadow,order_units_shadow,manager_reason_short,manager_action_summary,change
772|15733|2026-03-26|2026-04-08|772-15733-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 11.8),shadow_added_buy
772|15736|2026-03-26|2026-04-08|772-15736-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,3,,BUY 3 units (demand 10.4),shadow_added_buy
772|15769|2026-03-26|2026-04-08|772-15769-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 4.3),shadow_added_buy
772|15777|2026-03-26|2026-04-08|772-15777-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.7),shadow_added_buy
772|15789|2026-03-26|2026-04-08|772-15789-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,6,,BUY 6 units (demand 26.3),shadow_added_buy
772|15792|2026-03-26|2026-04-08|772-15792-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,6,,BUY 6 units (demand 22.0),shadow_added_buy
772|15820|2026-03-26|2026-04-08|772-15820-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.1),shadow_added_buy
772|15841|2026-03-26|2026-04-08|772-15841-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,3,,BUY 3 units (demand 9.1) [CAP APPLIED],shadow_added_buy
772|15842|2026-03-26|2026-04-08|772-15842-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.0),shadow_added_buy
772|18022|2026-03-26|2026-04-08|772-18022-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 1.1),shadow_added_buy
772|18030|2026-03-26|2026-04-08|772-18030-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 0.9),shadow_added_buy
772|18258|2026-03-26|2026-04-08|772-18258-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.2),shadow_added_buy
772|18260|2026-03-26|2026-04-08|772-18260-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.0),shadow_added_buy
772|184615|2026-03-26|2026-04-08|772-184615-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 3.1),shadow_added_buy
772|184616|2026-03-26|2026-04-08|772-184616-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,1,,BUY 1 units (demand 1.1),shadow_added_buy
772|184791|2026-03-26|2026-04-08|772-184791-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 3.6),shadow_added_buy
772|184799|2026-03-26|2026-04-08|772-184799-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,12,,BUY 12 units (demand 11.1),shadow_added_buy
772|184852|2026-03-26|2026-04-08|772-184852-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 1.2),shadow_added_buy
772|185498|2026-03-26|2026-04-08|772-185498-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 5.6),shadow_added_buy
772|185533|2026-03-26|2026-04-08|772-185533-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.3),shadow_added_buy
772|185542|2026-03-26|2026-04-08|772-185542-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.5),shadow_added_buy
772|185558|2026-03-26|2026-04-08|772-185558-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.4),shadow_added_buy
772|185568|2026-03-26|2026-04-08|772-185568-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,12,,BUY 12 units (demand 13.5),shadow_added_buy
772|185569|2026-03-26|2026-04-08|772-185569-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,6,,BUY 6 units (demand 11.8),shadow_added_buy
772|185605|2026-03-26|2026-04-08|772-185605-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.6) [CAP APPLIED],shadow_added_buy
772|185622|2026-03-26|2026-04-08|772-185622-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,10,,BUY 10 units (demand 7.7),shadow_added_buy
772|18571|2026-03-26|2026-04-08|772-18571-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 1.1),shadow_added_buy
772|186414|2026-03-26|2026-04-08|772-186414-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 2.9),shadow_added_buy
772|186416|2026-03-26|2026-04-08|772-186416-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.2),shadow_added_buy
772|186440|2026-03-26|2026-04-08|772-186440-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 1.2),shadow_added_buy
772|186512|2026-03-26|2026-04-08|772-186512-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.5),shadow_added_buy
772|186811|2026-03-26|2026-04-08|772-186811-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,4,,BUY 4 units (demand 3.9) [CAP APPLIED],shadow_added_buy
772|186987|2026-03-26|2026-04-08|772-186987-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.5),shadow_added_buy
772|187203|2026-03-26|2026-04-08|772-187203-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,1,,BUY 1 units (demand 1.1),shadow_added_buy
772|187214|2026-03-26|2026-04-08|772-187214-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 3.1),shadow_added_buy
772|187630|2026-03-26|2026-04-08|772-187630-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,1,,BUY 1 units (demand 0.9),shadow_added_buy
772|187769|2026-03-26|2026-04-08|772-187769-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,DO_NOT_BUY,0,BUY,2,,BUY 2 units (demand 1.2),shadow_added_buy
772|187994|2026-03-26|2026-04-08|772-187994-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,2,,BUY 2 units (demand 2.2),shadow_added_buy
772|188024|2026-03-26|2026-04-08|772-188024-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,HOLD,0,BUY,3,,BUY 3 units (demand 1.5),shadow_added_buy
