report_mode,variant,promotion_row_key,sku_number,sku_description,department,category,store_action,expected_promo_demand,order_units,stock_basis_units,demand_reference_units,target_quality_label,target_repair_basis,target_weight,uncapped_order_units,action_cap_applied_flag,action_cap_basis,action_cap_units_removed,action_cap_review_flag,realized_exceeds_action_cap_flag,manager_action_summary,manager_reason_short
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10045|2026-04-09|2026-04-22|772-10045-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10045,Regaine Women Foam 5% 2X60G,HAIRCARE,MEDICATED HAIR,BUY,2.0391116453954563,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,2,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,1,BUY 1 units (demand 2.0) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|101948|2026-04-09|2026-04-22|772-101948-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,101948,Rev N/E Clear,COLOUR COSMETICS,REVLON,BUY,0.6354930740670958,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.6),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|102054|2026-04-09|2026-04-22|772-102054-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,102054,Rev S/L L/S Softsilver Rose,COLOUR COSMETICS,REVLON,HOLD,1.0303720816215625,0,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.0,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10425|2026-04-09|2026-04-22|772-10425-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10425,Pref Loreal V/Lgt Brwn 6.21,HAIRCARE,COLOURANTS,HOLD,0.23102510348863184,0,2.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10431|2026-04-09|2026-04-22|772-10431-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10431,Lor Magic Ret Black 1,HAIRCARE,COLOURANTS,BUY,1.6133784267235571,2,2.0,0.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,2,0,,0,0,0,BUY 2 units (demand 1.6),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10432|2026-04-09|2026-04-22|772-10432-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10432,Lor Magic Ret Dark Brown 2,HAIRCARE,COLOURANTS,BUY,3.0006351170904004,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,3,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 2 units (demand 3.0) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10433|2026-04-09|2026-04-22|772-10433-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10433,Lor Magic Ret Brown 3,HAIRCARE,COLOURANTS,HOLD,2.9341723201212933,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.9,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10434|2026-04-09|2026-04-22|772-10434-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10434,Lor Magic Ret Brown,HAIRCARE,COLOURANTS,HOLD,3.589313519212242,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.6,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10435|2026-04-09|2026-04-22|772-10435-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10435,Lor Magic Ret Blonde 9,HAIRCARE,COLOURANTS,HOLD,0.2624449074767441,0,2.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|105822|2026-04-09|2026-04-22|772-105822-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,105822,Cenovis Mega C 1000 Vp 60 Tab,VITAMIN SUPPLEMENT,IMMUNE HEALTH SUPP,BUY,2.9843288935022843,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,3,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 2 units (demand 3.0) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|105861|2026-04-09|2026-04-22|772-105861-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,105861,Rev S/L L Pink Velvet,COLOUR COSMETICS,REVLON,HOLD,0.15457092852753077,0,2.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|107947|2026-04-09|2026-04-22|772-107947-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,107947,Sh Diamond Strength Nail Hardn,COLOUR COSMETICS,SALLY HANSEN,HOLD,1.5892318559893992,0,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.6,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|10982|2026-04-09|2026-04-22|772-10982-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10982,Brite Organix Bleach Kit,HAIRCARE,COLOURANTS,HOLD,1.507418651238247,0,3.0,0.060200000000000004,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,4,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,4,1,1,HOLD — stock covers demand 1.5 [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11005|2026-04-09|2026-04-22|772-11005-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11005,Mustela Hydrabebe Blotion 300M,BABY CARE,BABY NEEDS,HOLD,0.10281838238008102,0,1.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,1,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,HOLD — stock covers demand 0.1 [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11008|2026-04-09|2026-04-22|772-11008-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11008,Ego Qv Face Moist Oil Free 75G,SKINCARE,THERAPEUTIC,BUY,3.1823003568826134,2,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 3.2),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11494|2026-04-09|2026-04-22|772-11494-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11494,Oral B 3D Wht W/Strp Lx 14 Trt,ORAL HEALTH,AT HOME WHITENING,BUY,5.161891819993437,2,2.0,22.75,STOCK_CONSTRAINED_REPAIRED,REPAIR_POST14_FOLLOWTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,7,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,5,1,1,BUY 2 units (demand 5.2) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|115658|2026-04-09|2026-04-22|772-115658-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,115658,Rev Cs L/Liner Pink/Rose,COLOUR COSMETICS,REVLON,BUY,0.6414792344696937,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 1 units (demand 0.6) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|115912|2026-04-09|2026-04-22|772-115912-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,115912,Jf F/Ease Moist Barr Spry 56Gm,HAIRCARE,HAIR STYLING,BUY,2.7996801505722084,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 2.8),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11607|2026-04-09|2026-04-22|772-11607-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11607,Aveeno D/Moist Lotion 1L,SKINCARE,EVERYDAY SKIN,HOLD,3.488926688771524,0,5.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.5,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11608|2026-04-09|2026-04-22|772-11608-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11608,Aveeno D/Moist Body Wash 1L,SKINCARE,EVERYDAY SKIN,HOLD,3.78656728400287,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.8,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11631|2026-04-09|2026-04-22|772-11631-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11631,Sh Complete Care 7In1 Trt,COLOUR COSMETICS,SALLY HANSEN,BUY,1.653415159727022,2,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.7),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11635|2026-04-09|2026-04-22|772-11635-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11635,Sh Miracle Gel Terra Coppa,COLOUR COSMETICS,SALLY HANSEN,HOLD,0.01354711894474496,0,3.0,0.0294,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.0,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|116646|2026-04-09|2026-04-22|772-116646-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116646,Rev Cs O/Time Lc Always Sienna,COLOUR COSMETICS,REVLON,BUY,0.6288502710207972,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.6),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|116671|2026-04-09|2026-04-22|772-116671-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116671,Rev Cs O/Time Lc Endless Spice,COLOUR COSMETICS,REVLON,BUY,0.7470225813218817,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.7),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|116745|2026-04-09|2026-04-22|772-116745-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116745,Rev Cs O/Time Lc Ultimate Wine,COLOUR COSMETICS,REVLON,BUY,0.7045161116195519,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.7),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|116900|2026-04-09|2026-04-22|772-116900-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116900,Rev Cs O/Time Lc Const Coral,COLOUR COSMETICS,REVLON,BUY,0.22250700118311428,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 1 units (demand 0.2) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11831|2026-04-09|2026-04-22|772-11831-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11831,Avene Thermal S/Water 150Ml,SKINCARE,DERMA COS,HOLD,3.1056270253511693,0,12.0,14.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,0.85,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11833|2026-04-09|2026-04-22|772-11833-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11833,Avene Gentle Toner 200Ml,SKINCARE,DERMA COS,BUY,3.5238855431558593,3,5.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,3,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.5),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11838|2026-04-09|2026-04-22|772-11838-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11838,Avene Cicalfate Rest Skin Crm,SKINCARE,DERMA COS,HOLD,4.855431318005144,0,9.0,21.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 4.9,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11859|2026-04-09|2026-04-22|772-11859-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11859,Skin Repub Gold Hydrogel Mask,SKINCARE,EVERYDAY SKIN,HOLD,5.783881596263223,0,27.0,28.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 5.8,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11862|2026-04-09|2026-04-22|772-11862-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11862,Skin Repub Hyaluronic Coll Msk,SKINCARE,EVERYDAY SKIN,HOLD,6.349858422081183,0,38.0,10.5,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 6.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11895|2026-04-09|2026-04-22|772-11895-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11895,Lrp Eff Mat 40Ml,SKINCARE,DERMA COS,HOLD,1.9739321406126553,0,15.0,0.3626,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 2.0,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|11896|2026-04-09|2026-04-22|772-11896-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11896,Lrp Serozinc 150Ml,SKINCARE,DERMA COS,HOLD,1.7246423608204084,0,4.0,0.1498,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 1.7,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12004|2026-04-09|2026-04-22|772-12004-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12004,Skin Repub Bio Coll Infus Mask,SKINCARE,EVERYDAY SKIN,HOLD,2.7554789245136018,0,10.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 2.8,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12005|2026-04-09|2026-04-22|772-12005-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12005,Skin Repub Spot & Blemish Mask,SKINCARE,EVERYDAY SKIN,HOLD,2.905781135787625,0,40.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 2.9,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12006|2026-04-09|2026-04-22|772-12006-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12006,Skin Repub Brightening Fc Mask,SKINCARE,EVERYDAY SKIN,HOLD,7.824809409111304,0,25.0,91.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 7.8,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12007|2026-04-09|2026-04-22|772-12007-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12007,Skin Repub Bio Coll Ue Ptch 3P,SKINCARE,EVERYDAY SKIN,HOLD,8.113305888466856,0,40.0,14.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 8.1,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12510|2026-04-09|2026-04-22|772-12510-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12510,Flo Travel Nasal Spray 20Ml,COUGH COLD,SINUS,BUY,3.7028922205272945,2,2.0,18.666666666666664,STOCK_CONSTRAINED_REPAIRED,REPAIR_POST14_FOLLOWTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,4,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 2 units (demand 3.7) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|1262|2026-04-09|2026-04-22|772-1262-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1262,Lor Ls Cr Satin 630 Beige A Nu,COLOUR COSMETICS,LOREAL,HOLD,1.3361323722481004,0,6.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.3,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12715|2026-04-09|2026-04-22|772-12715-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12715,Nasonex Twin Pack 2X140,ALLERGY,ALLERGY SPRAY,BUY,3.7705720442391275,2,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 3.8),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|12757|2026-04-09|2026-04-22|772-12757-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12757,Revitanail Strength 14Ml,BEAUTY ACCESSORIES,MANICURE PEDICURE,BUY,1.1848298260629362,1,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,1,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 1.2),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|13142|2026-04-09|2026-04-22|772-13142-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13142,Dymadon 1Mth-2Yr Str 60Ml,ANALGESICS,PAIN LIQUIDS,HOLD,1.3557108606152721,0,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.4,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|13143|2026-04-09|2026-04-22|772-13143-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13143,Dymadon 2-12Yrs Str 200Ml,ANALGESICS,PAIN LIQUIDS,HOLD,1.7103474354262684,0,4.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.7,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|1341|2026-04-09|2026-04-22|772-1341-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1341,Rev Sl Ls Berryrich,COLOUR COSMETICS,REVLON,BUY,1.107192464472711,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.1),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|1342|2026-04-09|2026-04-22|772-1342-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1342,Rev Sl Ls Lovethat Red,COLOUR COSMETICS,REVLON,BUY,0.6642245986682155,2,2.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.7),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|13440|2026-04-09|2026-04-22|772-13440-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13440,Nair Sens Wax Strips Mini 20Pk,HAIR REMOVAL,REMOVAL WAX CREAM,BUY,1.877328801847393,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_SATURATED_SELLTHROUGH|CEILING_MIN_DEMAND_STOCK,0.2,2,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,1,BUY 1 units (demand 1.9) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|13563|2026-04-09|2026-04-22|772-13563-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13563,Esi Ne Winter Peak Show,COLOUR COSMETICS,ESSIE,BUY,3.378545639367134,3,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,3,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.4),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|13628|2026-04-09|2026-04-22|772-13628-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13628,Vagisil Oatmeal Wipes 12 Pack,FEMININE CARE,FEMININE HYGIENE,BUY,0.6239788004025815,1,1.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,3,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 1 units (demand 0.6) [CAP APPLIED],
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|13629|2026-04-09|2026-04-22|772-13629-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13629,Vagisil P/Hydrate Ext Gel 30G,FEMININE CARE,FEMININE HYGIENE,HOLD,1.0433123718456914,0,10.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.0,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|14234|2026-04-09|2026-04-22|772-14234-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14234,Lor Fdn True Match Ivoire Rose,COLOUR COSMETICS,LOREAL,BUY,3.3434381205669035,3,3.0,14.0,STOCK_CONSTRAINED_REPAIRED,REPAIR_UNDERALLOCATION|CEILING_MIN_DEMAND_STOCK,0.2,3,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.3),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|14237|2026-04-09|2026-04-22|772-14237-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14237,Lor Fdn True Match Cappuccino,COLOUR COSMETICS,LOREAL,HOLD,0.15351417638611758,0,4.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|14358|2026-04-09|2026-04-22|772-14358-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14358,Rev Sl Ls 047 Rosewine,COLOUR COSMETICS,REVLON,HOLD,0.18246374313101185,0,2.0,0.0,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,,0,0,0,HOLD — stock covers demand 0.2,
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|14359|2026-04-09|2026-04-22|772-14359-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14359,Rev Sl Ls 032 Sassy Mauve,COLOUR COSMETICS,REVLON,BUY,0.1810121668879161,2,2.0,2.0006,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,2,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.2),
SHADOW_NOT_PRODUCTION,shadow_4b11_capped,772|14363|2026-04-09|2026-04-22|772-14363-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14363,Rev Sl Ls 004 Rose Velvet,COLOUR COSMETICS,REVLON,HOLD,0.18246374313101185,0,2.0,0.060200000000000004,CLEAN_REALIZED_DEMAND,CLEAN_REALIZED,1.0,0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2,
