scenario,repaired_target_mean,repaired_over_stock_basis_share,repaired_over_demand_ref_share,all_rows_over_stock_basis_share,proxy_clean_repaired_mae_vs_actual,mean_repaired_weight,trainable_row_share
current_target_current_weight,10.546258319818266,0.9804347826086957,0.016666666666666666,0.6322429906542056,6.238085356934103,0.3618478260869566,0.9771028037383177
current_target_repaired_weight_max_0_30,10.546258319818266,0.9804347826086957,0.016666666666666666,0.6322429906542056,6.238085356934103,0.29999999999999993,0.9771028037383177
current_target_repaired_weight_max_0_20,10.546258319818266,0.9804347826086957,0.016666666666666666,0.6322429906542056,6.238085356934103,0.19999999999999996,0.9771028037383177
