promotion_row_key,target_actual_units_sold,sufficient_stock_demand_units_target,target_repair_basis,target_quality_label,target_weight,demand_reference_units,baseline_expected_units,required_implied_units,stock_basis_units
772|184632|2026-04-09|2026-04-22|772-184632-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|184633|2026-04-09|2026-04-22|772-184633-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,2.0,2.0,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,0.0,0.0,0.0,2.0
772|184677|2026-04-09|2026-04-22|772-184677-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,5.0,5.0,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,0.9996,1.0
772|184704|2026-04-09|2026-04-22|772-184704-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,6.0
772|184705|2026-04-09|2026-04-22|772-184705-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,10.0
772|184706|2026-04-09|2026-04-22|772-184706-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,3.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,6.0004,6.0
772|184707|2026-04-09|2026-04-22|772-184707-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,6.0,6.8999999999999995,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,6.0004,6.0
772|184831|2026-04-09|2026-04-22|772-184831-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,1.15,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,0.9996,1.0
772|184832|2026-04-09|2026-04-22|772-184832-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|184833|2026-04-09|2026-04-22|772-184833-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|184834|2026-04-09|2026-04-22|772-184834-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,1.15,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,0.9996,1.0
772|184835|2026-04-09|2026-04-22|772-184835-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|184836|2026-04-09|2026-04-22|772-184836-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,4.0
772|184837|2026-04-09|2026-04-22|772-184837-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,3.0
772|184839|2026-04-09|2026-04-22|772-184839-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|185057|2026-04-09|2026-04-22|772-185057-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,1.0
772|185068|2026-04-09|2026-04-22|772-185068-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,1.0,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,0.0294,0.0294,0.0294,1.0
772|185069|2026-04-09|2026-04-22|772-185069-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,1.0
772|185178|2026-04-09|2026-04-22|772-185178-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,2.0006,2.0
772|185183|2026-04-09|2026-04-22|772-185183-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,4.0,4.0,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,14.0,2.0
772|185192|2026-04-09|2026-04-22|772-185192-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,0.9996,1.0
772|185193|2026-04-09|2026-04-22|772-185193-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,2.0006,2.0
772|185198|2026-04-09|2026-04-22|772-185198-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,1.15,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,0.9996,1.0
772|185199|2026-04-09|2026-04-22|772-185199-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,3.0
772|185219|2026-04-09|2026-04-22|772-185219-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,3.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,8.0
772|185220|2026-04-09|2026-04-22|772-185220-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|185329|2026-04-09|2026-04-22|772-185329-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,3.0
772|185346|2026-04-09|2026-04-22|772-185346-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,3.0
772|185440|2026-04-09|2026-04-22|772-185440-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|185448|2026-04-09|2026-04-22|772-185448-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,5.0
772|185450|2026-04-09|2026-04-22|772-185450-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,2.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,4.0
772|185452|2026-04-09|2026-04-22|772-185452-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,6.0
772|185454|2026-04-09|2026-04-22|772-185454-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,7.0
772|185525|2026-04-09|2026-04-22|772-185525-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
772|185567|2026-04-09|2026-04-22|772-185567-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,0.9996,1.0
772|185581|2026-04-09|2026-04-22|772-185581-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,3.0
772|185622|2026-04-09|2026-04-22|772-185622-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,10.000200000000001,10.0
772|185625|2026-04-09|2026-04-22|772-185625-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,6.0
772|186206|2026-04-09|2026-04-22|772-186206-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,0.9996,1.0
772|186282|2026-04-09|2026-04-22|772-186282-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,8.0,8.0,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,2.0006,2.0
772|186353|2026-04-09|2026-04-22|772-186353-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,3.0
772|186354|2026-04-09|2026-04-22|772-186354-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,7.0
772|186358|2026-04-09|2026-04-22|772-186358-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1.0,15.866666666666664,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,18.666666666666664,18.666666666666664,3.9998,4.0
772|186369|2026-04-09|2026-04-22|772-186369-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,9.0,9.0,REPAIR_POST14_FOLLOWTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.5,17.5,17.5,6.0004,6.0
772|186439|2026-04-09|2026-04-22|772-186439-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,3.39983,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,3.9998,0.0294,3.9998,2.0
772|186440|2026-04-09|2026-04-22|772-186440-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,2.0,2.0,REPAIR_SATURATED_SELLTHROUGH,STOCK_CONSTRAINED_REPAIRED,0.4,14.0,14.0,14.0,1.0
772|186441|2026-04-09|2026-04-22|772-186441-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,2.0006,2.0
772|186490|2026-04-09|2026-04-22|772-186490-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,6.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,10.0
772|186515|2026-04-09|2026-04-22|772-186515-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,0.0,11.9,REPAIR_UNDERALLOCATION,STOCK_CONSTRAINED_REPAIRED,0.35,14.0,14.0,14.0,2.0
